The ^ati++++=The
literature ^nn++++=literature
shows ^nns++++=shows
studies ^nns++++=studies
of ^in++++=of
the ^ati++++=the
effect ^nn++++=effect
of ^in++++=of
the ^ati++++=the
Valerian ^np+++??+=Valerian
Officinalis ^np+++??+=Officinalis
extract ^nn++++=extract
on ^in++++=on
the ^ati++++=the
treatment ^nn++++=treatment
of ^in++++=of
generalized ^jj+atrb+++=generalized
anxiety ^nn++++=anxiety
disorder ^nn++++=disorder
( ^zz++++=(GAD)
gad ^np++++=EXTRAWORD
) ^zz++++=EXTRAWORD
( ^zz++++=(Andreatini
andreatini ^nn+++??+=EXTRAWORD
& ^zz++++=&
Leite ^np+++??+=Leite,
, ^zz++++=EXTRAWORD
1994 ^cd+date+++=1994;
; ^zz++++=EXTRAWORD
Pakseresht ^np+++??+=Pakseresht
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2011 ^cd++++=2011)
) ^zz++++=EXTRAWORD
and ^cc++++=and
insomnia ^nn+++??+=insomnia
( ^zz++++=(Fern
fern ^nn+++??+=EXTRAWORD
ndez ^nn+++??+=ndez-San-Mart
- ^zz++++=EXTRAWORD
san ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
mart ^np++++=EXTRAWORD
n ^zz++++=n
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2011 ^cd++++=2011).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
also ^rb++++=also
show ^vb+vprv+++=show
that ^tht+vcmp+++=that
V ^zz++++=V.
. ^zz++++=EXTRAWORD
officinalis ^nns+++??+=officinalis
is ^vbz+bez+vrb++=is
capable ^jj+pred+++=capable
of ^in++++=of
reducing ^xvbg+++xvbg+=reducing
emotional ^jj++++=emotional,
, ^zz++++=EXTRAWORD
physical ^jj++++=physical,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
behavioral ^jj+atrb+++=behavioral
symptoms ^nns++++=symptoms
of ^in++++=of
premenstrual ^nn+++??+=premenstrual
syndrome ^nn++++=syndrome
( ^zz++++=(Behboodi
behboodi ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2016 ^cd++++=2016).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
prevents ^vbz++++=prevents
neuropsychiatric ^jj+atrb++??+=neuropsychiatric
adverse ^jj+atrb+++=adverse
effects ^nns++++=effects,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
sleepiness ^nns+++??+=sleepiness
and ^cc++++=and
anxiety ^nn++++=anxiety,
, ^zz++++=EXTRAWORD
in ^in++++=in
Hiv ^np+++??+=HIV
positive ^jj+atrb+++=positive
patients ^nns++++=patients
( ^zz++++=(Ahmadi
ahmadi ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2017 ^cd++++=2017).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
addition ^nn++++=addition,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ability ^nn++++=ability
of ^in++++=of
V ^zz++++=V.
. ^zz++++=EXTRAWORD
officinalis ^nns+++??+=officinalis
to ^to++++=to
exert ^vbi++++=exert
neuroprotective ^nn+++??+=neuroprotective
effects ^nns++++=effects
on ^in++++=on
several ^ap++++=several
neurodegenerative ^nn+++??+=neurodegenerative
diseases ^nns++++=diseases,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
Parkinson ^np++++=Parkinson's
's ^$++++=EXTRAWORD
disease ^nn++++=disease
and ^cc++++=and
Alzheimer ^np++++=Alzheimer's
's ^$++++=EXTRAWORD
disease ^nn++++=disease,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
reported ^vpsv++agls+xvbn+=reported
( ^zz++++=(Pereira
pereira ^nn++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2011 ^cd++++=2011).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
