The ^ati++++=The
assumption ^nn++++=assumption
that ^tht+ncmp+++=that
policy ^nn++++=policy
change ^nn++++=change
is ^vbz+bez+aux++=is
always ^rb++splt++=always
needed ^vpsv++agls+xvbnx+=needed
in ^in++++=in
developing ^xvbg+++xvbg+=developing
countries ^nns++++=countries
has ^vbz+hvz+aux++=has
fallen ^vprf+++xvbn+=fallen
apart ^in++++=apart
in ^in++++=in
places ^nns++++=places
where ^wrb+who+++=where
farright ^jj+atrb++??+=farright
governments ^nns++++=governments
have ^vb+hv+aux++=have
praised ^vprf+++xvbnx+=praised
the ^ati++++=the
dismantling ^nn++++=dismantling
of ^in++++=of
previously ^rb+tm+++=previously
existing ^vbg+++xvbg+=existing
progressive ^jj+atrb+++=progressive
policies ^nns++++=policies.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
phenomenon ^nn++++=phenomenon
has ^vbz+hvz+aux++=has
not ^xnot++not++=not
been ^vprf+ben+vrb+xvbn+=been
exclusive ^jj++++=exclusive
to ^to++++=to
developing ^vbi++++=developing
countries ^nns++++=countries.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
has ^vbz+hvz+aux++=has
ranged ^vprf+++xvbnx+=ranged
from ^in++++=from
immigration ^nn++++=immigration
policy ^nn++++=policy
in ^in++++=in
the ^ati++++=the
United ^np++++=United
States ^nns++++=States
under ^in++++=under
Trump ^np+++??+=Trump;
; ^zz++++=EXTRAWORD
to ^in++++=to
criminal ^jj++++=criminal
and ^cc++++=and
drug ^nn++++=drug
policy ^nn++++=policy
in ^in++++=in
the ^ati++++=the
Philippines ^np+++??+=Philippines
under ^in++++=under
Duterte ^np+++??+=Duterte;
; ^zz++++=EXTRAWORD
to ^in++++=to
environmental ^jj++++=environmental,
, ^zz++++=EXTRAWORD
social ^jj+atrb+++=social,
, ^zz++++=EXTRAWORD
human ^jj+atrb+++=human
rights ^nns++++=rights,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
education ^nn++++=education
policies ^nns++++=policies
in ^in++++=in
brazil ^np++++=Brazil
under ^in++++=under
bolsonaro ^np++++=Bolsonaro.
. ^zz++++=EXTRAWORD
