The ^ati++++=The
use ^nn++++=use
of ^in++++=of
emojis ^nns+++??+=emojis
in ^in++++=in
interactions ^nns++++=interactions
via ^in++++=via
Whatsapp ^np+++??+=WhatsApp
seems ^vbz+seem+++=seems
to ^to+vcmp+++=to
corroborate ^vbi+++??+=corroborate
Paiva ^np+++??+=Paiva
s ^zz++++=s
( ^zz++++=(2016)
2016 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
idea ^nn++++=idea
that ^tht+ncmp+++=that
the ^ati++++=the
increasing ^jj+atrb++xvbg+=increasing
use ^nn++++=use
of ^in++++=of
emojis ^nns+++??+=emojis
is ^vbz+bez+vrb++=is
an ^at++++=an
attempt ^nn++++=attempt
to ^to+ncmp+++=to
convey ^vbi++++=convey
more ^rbr++++=more
meaning ^nvbg+++xvbg+=meaning
in ^in++++=in
a ^at++++=a
more ^rbr++++=more
economical ^jj+atrb+++=economical
manner ^nn++++=manner
in ^in++++=in
given ^vbn+v++xvbn+=given
contexts ^nns++++=contexts
of ^in++++=of
interactions ^nns++++=interactions.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
the ^ati++++=the
case ^nn++++=case
of ^in++++=of
emojis ^nns+++??+=emojis
that ^tht+rel+++=that
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
indicate ^vbi+vprv+++=indicate
that ^tht+vcmp+++=that
participants ^nns++++=participants
were ^vbd+bed+aux++=were
following ^vbg+++xvbgx+=following
the ^ati++++=the
course ^nn++++=course
of ^in++++=of
interactions ^nns++++=interactions.
. ^zz++++=EXTRAWORD
Moreover ^rb+cnj+++=Moreover,
, ^zz++++=EXTRAWORD
the ^ati++++=the
findings ^nns++++=findings
suggest ^vb+vpub+++=suggest
that ^tht+vcmp+++=that
emojis ^nns+++??+=emojis
can ^md+pos+++=can
also ^rb++++=also
be ^vb+be+aux++=be
used ^vpsv++++=used
to ^to++++=to
give ^vb++++=give
support ^nn++++=support
to ^in++++=to
ideas ^nns++++=ideas
or ^cc++++=or
minimize ^nn+++??+=minimize
the ^ati++++=the
impact ^nn++++=impact
of ^in++++=of
some ^dti++++=some
written ^xvbn+++xvbn+=written
interactions ^nns++++=interactions
as ^in++++=as
shown ^nn++++=shown
in ^in++++=in
the ^ati++++=the
findings ^nns++++=findings.
. ^zz++++=EXTRAWORD
