The ^ati++++=The
Mantiqueira ^np+++??+=Mantiqueira
Range ^nn++++=Range
region ^nn++++=region
is ^vbz+bez+vrb++=is
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
most ^ql+emph+++=most
important ^jj+atrb+++=important
orographic ^nn+++??+=orographic
groups ^nns++++=groups
in ^in++++=in
Brazilian ^jj+atrb+++=Brazilian
southeast ^nn+++??+=southeast,
, ^zz++++=EXTRAWORD
covering ^vbg+++xvbg+=covering
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
States ^nns++++=States
of ^in++++=of
Minas ^np+++??+=Minas
Gerais ^np+++??+=Gerais,
, ^zz++++=EXTRAWORD
S ^zz++++=S
o ^zz++++=o
Paulo ^np+++??+=Paulo
and ^cc++++=and
Rio ^np+++??+=Rio
de ^&fw++++=de
Janeiro ^np+++??+=Janeiro,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sheltering ^vbg+++xvbg+=sheltering
20 ^cd++++=20%
% ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
remnants ^nns++++=remnants
of ^in++++=of
the ^ati++++=the
Atlantic ^np++++=Atlantic
Forest ^nn++++=Forest
Of ^in++++=of
Minas ^np++++=Minas
Gerais ^np++++=Gerais
 ^zz++++=(Costa
Costa ^np++++=EXTRAWORD
And ^cc++++=and
Hermann ^np++++=Hermann
006 ^cd++++=2006).
	 ^zz++++=EXTRAWORD
 ^zz++++=EXTRAWORD
