The ^ati++++=The
intensity ^nn++++=intensity
of ^in++++=of
the ^ati++++=the
interventions ^nns++++=interventions
varied ^vbd+++xvbn+=varied
from ^in++++=from
light40 ^nn+++??+=light40,
, ^zz++++=EXTRAWORD
light ^jj++++=light
to ^in++++=to
moderate35,50 ^nn+++??+=moderate35,50,
, ^zz++++=EXTRAWORD
moderate37 ^nn+++??+=moderate37
39,47,48 ^cd++++=39,47,48,
, ^zz++++=EXTRAWORD
light ^jj++++=light
to ^in++++=to
vigorous51 ^nn+++??+=vigorous51,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
moderate ^jj++++=moderate
to ^in++++=to
high ^jj++++=high/vigorous42,45.
Six ^cd++++=Six
studies ^nns++++=studies
did ^vbd+dod+aux++=did
not ^xnot++not++=not
show ^vb+vprv+++=show
the ^ati++++=the
intensity ^nn++++=intensity
of ^in++++=of
the ^ati++++=the
interventions36,41,43,44,46,49 ^nn++++=interventions36,41,43,44,46,49.
. ^zz++++=EXTRAWORD
