The ^ati++++=The
simple ^jj+atrb+++=simple
fact ^nn++++=fact
of ^in++++=of
not ^xnot++not++=not
being ^vbg+beg++xvbg+=being
in ^in++++=in
Brasilia ^np+++??+=Brasilia
allows ^vbz++++=allows
me ^pp1o+pp1+++=me
to ^in++++=to
work ^nn++++=work
in ^in++++=in
peace ^nn++++=peace.
. ^zz++++=EXTRAWORD
So ^ql++++=So
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
not ^xnot++not++=not
under ^in++++=under
all ^abn++++=all
the ^ati++++=the
pressure ^nn++++=pressure,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
are ^vb+ber+vrb++=are
in ^in++++=in
Brasilia ^np+++??+=Brasilia
and ^cc++++=and
who ^whp+rel+obj++=who
work ^nn++++=work
with ^in++++=with
human ^jj+atrb+++=human
rights ^nns++++=rights
policies ^nns++++=policies
are ^vb+ber+aux++=are
suffering ^vbg+++xvbgx+=suffering
much ^ap++++=much
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
tied ^vpsv++agls+xvbn+=tied
and ^cc++++=and
they ^pp3a+pp3+++=they
cannot ^md+pos+not++=cannot
work ^vb++++=work
( ^zz++++=(interview
interview ^nn++++=EXTRAWORD
21 ^cd++++=21).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
