The ^ati++++=The
videos ^nns+++??+=videos
that ^tht+rel+++=that
explained ^jj+++xvbn+=explained
the ^ati++++=the
theme ^nn++++=theme
of ^in++++=of
the ^ati++++=the
project ^nn++++=project
were ^vbd+bed+aux++=were
also ^rb++splt++=also
disseminated ^vpsv++agls+xvbnx+=disseminated
to ^in++++=to
community ^nn++++=community
health ^nn++++=health
agents ^nns++++=agents
who ^whp+rel+subj++=who
were ^vbd+bed+vrb++=were
responsible ^jj+pred+++=responsible
for ^in++++=for
guiding ^xvbg+++xvbg+=guiding
the ^ati++++=the
coordinators ^nns+++??+=coordinators
in ^in++++=in
the ^ati++++=the
census ^nn++++=census
sectors ^nns++++=sectors
of ^in++++=of
the ^ati++++=the
areas ^nns++++=areas
of ^in++++=of
greatest ^jjt+atrb+++=greatest
social ^jj+atrb+++=social
vulnerability ^nn+++??+=vulnerability,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
were ^vbd+bed+aux++=were
randomly ^rb++splt++=randomly
selected ^vpsv++agls+xvbnx+=selected
in ^in++++=in
the ^ati++++=the
first ^od++++=first
stage ^nn++++=stage
of ^in++++=of
the ^ati++++=the
survey ^nn++++=survey
in ^in++++=in
both ^abx++++=both
cities ^nns++++=cities.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
videos ^nns+++??+=videos
were ^vbd+bed+aux++=were
created ^vpsv++agls+xvbnx+=created
in ^in++++=in
a ^at++++=a
language ^nn++++=language
accessible ^jj++++=accessible
to ^in++++=to
the ^ati++++=the
target ^nn++++=target
audience ^nn++++=audience
and ^cc++++=and
addressed ^vbd+++xvbn+=addressed
the ^ati++++=the
role ^nn++++=role
of ^in++++=of
each ^dt++++=each
professional ^jj++++=professional
in ^in++++=in
the ^ati++++=the
data ^nns++++=data
collection ^nn++++=collection
team ^nn++++=team.
. ^zz++++=EXTRAWORD
