The ^ati++++=The
phlebotomists ^nns+++??+=phlebotomists
also ^rb++++=also
received ^vbd+++xvbn+=received
digital ^jj+atrb+++=digital
documents ^nns++++=documents
and ^cc++++=and
videos ^nns+++??+=videos
explaining ^vwbg+vpub++xvbg+=explaining
the ^ati++++=the
importance ^nn++++=importance
of ^in++++=of
their ^pp$+pp3+++=their
work ^nn++++=work
and ^cc++++=and
the ^ati++++=the
research ^nn++++=research
methodology ^nn++++=methodology.
. ^zz++++=EXTRAWORD
In ^in++++=In
a ^at++++=a
second ^od++++=second
session ^nn++++=session,
, ^zz++++=EXTRAWORD
these ^dt+dem+++=these
professionals ^nns++++=professionals
were ^vbd+bed+aux++=were
trained ^vpsv++agls+xvbnx+=trained,
, ^zz++++=EXTRAWORD
in ^in++++=in
person ^nn++++=person,
, ^zz++++=EXTRAWORD
by ^in++++=by
a ^at++++=a
nurse ^nn++++=nurse
who ^whp+rel+subj++=who
addressed ^vbd+++xvbn+=addressed
the ^ati++++=the
venipuncture ^nn++++=venipuncture
technique ^nn++++=technique
for ^in++++=for
blood ^nn++++=blood
collection ^nn++++=collection
and ^cc++++=and
biosafety ^nn++++=biosafety
measures ^nns++++=measures.
. ^zz++++=EXTRAWORD
