The ^ati++++=The
results ^nns++++=results
we ^pp1a+pp1+++=we
obtained ^vpsv++by+xvbn+=obtained
by ^in++++=by
applying ^xvbg+++xvbg+=applying
the ^ati++++=the
methodology ^nn++++=methodology
described ^vbd+++xvbn+=described
in ^in++++=in
Section ^nn++++=Section
3 ^zz++++=3
are ^vb+ber+aux++=are
going ^md"++pmd"++=going
to ^md+prd+++=to
be ^vbi+vbi+aux++=be
presented ^vbd+++xvbn+=presented
individually ^rb+cnj+++=individually,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
per ^nnu++++=per
website ^nn+++??+=website.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
will ^md+prd+++=will
be ^vb+be+aux++=be
polled ^vpsv++agls+xvbnx+=polled
and ^cc++++=and
analyzed ^nn+++??+=analyzed
before ^cs+sub+++=before
being ^nn+nn+aux++=being
discussed ^vbd+++xvbn+=discussed
in ^in++++=in
the ^ati++++=the
final ^jj+atrb+++=final
section ^nn++++=section
of ^in++++=of
this ^dt+dem+++=this
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
