The ^ati++++=The
diatom ^nn+++??+=diatom
flora ^np++++=flora
of ^in++++=of
the ^ati++++=the
Xingu ^np+++??+=Xingu
river ^nn++++=river
over ^in++++=over
the ^ati++++=the
past ^jjb++++=past
6.000 ^cd++++=6.000
cal ^nn+++??+=cal
yr ^nn+++??+=yr
Bp ^np+++??+=BP
includes ^vb++++=includes
38 ^cd++++=38
taxa ^nn+++??+=taxa
( ^zz++++=(30
30 ^cd++++=EXTRAWORD
species ^nn++++=species
and ^cc++++=and
varieties ^nns++++=varieties,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
eight ^cd++++=eight
at ^in++++=at
the ^ati++++=the
genus ^nns+++??+=genus
level ^nn++++=level,
, ^zz++++=EXTRAWORD
distributed ^xvbn+++xvbn+=distributed
in ^in++++=in
20 ^cd++++=20
genera ^nns++++=genera).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Eight ^cd++++=Eight
taxa ^nn+++??+=taxa
were ^vbd+bed+aux++=were
identified ^vpsv++agls+xvbnx+=identified
only ^rb+down+++=only
to ^in++++=to
the ^ati++++=the
genus ^nns+++??+=genus
level ^nn++++=level
because ^cs+cos+++=because
no ^at++++=no
similar ^jj+atrb+++=similar
taxon ^nn+++??+=taxon
was ^vbd+bedz+aux++=was
found ^vpsv++agls+xvbnx+=found
in ^in++++=in
the ^ati++++=the
literature ^nn++++=literature,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
probably ^rb++++=probably
represent ^vb++++=represent
taxonomic ^jj+atrb++??+=taxonomic
novelties ^nns++++=novelties.
. ^zz++++=EXTRAWORD
Taxa ^np+++??+=Taxa
preceded ^vwbn+++xvbn+=preceded
by ^in++++=by
one ^cd1++++=one
asterisk ^nn++++=asterisk
represent ^vb++++=represent
new ^jj++++=new
records ^vbz+vpub+++=records
for ^in++++=for
the ^ati++++=the
Brazilian ^jj+atrb+++=Brazilian
Amazon ^np+++??+=Amazon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
those ^dt+dem+++=those
preceded ^vpsv++by+xvbn+=preceded
by ^in++++=by
two ^cd++++=two
asterisks ^nns+++??+=asterisks
are ^vb+ber+vrb++=are
first ^rb++++=first
citations ^nns+++??+=citations
for ^in++++=for
Brazil ^np++++=Brazil.
 ^zz++++=EXTRAWORD
All ^abn++++=All
Taxa ^nn++++=taxa
Above ^in+pl+++=above
Mentioned ^vpsv++agls+xvbn+=mentioned
Are ^vb+ber+aux++=are
Listed ^vwbn+++xvbn+=listed
Below ^rb++++=below.
 ^zz++++=EXTRAWORD
