The ^ati++++=The
study ^nn++++=study
was ^vbd+bedz+vrb++=was
funded ^nn+++??+=funded
by ^in++++=by
the ^ati++++=the
Coordena ^np+++??+=Coordena
o ^zz++++=o
de ^&fw++++=de
Aperfei ^np+++??+=Aperfei
oamento ^nn+++??+=oamento
de ^&fw++++=de
Pessoal ^np+++??+=Pessoal
de ^&fw++++=de
N ^zz++++=N
vel ^np++++=vel
Superior ^jj++++=Superior
( ^zz++++=(CAPES)
capes ^nns+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
[ ^zz++++=[Process
process ^nn++++=EXTRAWORD
No ^rb++++=No.
. ^zz++++=EXTRAWORD
88887.504994 ^cd++++=88887.504994/2020-00]
and ^cc++++=and
also ^rb++++=also
included ^vbd+++xvbn+=included
post ^nn++++=post-graduate
- ^zz++++=EXTRAWORD
graduate ^nn++++=EXTRAWORD
scholarships ^nns++++=scholarships,
, ^zz++++=EXTRAWORD
doctoral ^nn++++=doctoral
and ^cc++++=and
post ^nn++++=post-doctoral
- ^zz++++=EXTRAWORD
doctoral ^nn++++=EXTRAWORD
level ^nn++++=level.
. ^zz++++=EXTRAWORD
