The ^ati++++=The
literature ^nn++++=literature
review ^vb++++=review
allowed ^vbd+++xvbn+=allowed
us ^pp1o+pp1+++=us
to ^to++++=to
identify ^vbi++++=identify
two ^cd++++=two
studies ^nns++++=studies
whose ^whp+rel+obj++=whose
central ^jj+atrb+++=central
objectives ^nns++++=objectives
were ^vbd+bed+aux++=were
to ^to++++=to
promote ^vbi++++=promote
adjustments ^nns++++=adjustments
in ^in++++=in
Covid ^np+++??+=Covid-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
mortality ^nn++++=mortality
rates ^nns++++=rates
that ^tht+rel+subj++=that
are ^vb+ber+vrb++=are
close ^in+cmpx+++=close
to ^in"++++=to
those ^dt+dem+++=those
proposed ^jj+++xvbn+=proposed
in ^in++++=in
this ^dt+dem+++=this
article ^nn++++=article.
. ^zz++++=EXTRAWORD
Villani ^np+++??+=VILLANI
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2020)
2020 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
calculated ^vbd+vprv++xvbn+=calculated
analogous ^jj+atrb+++=analogous
age ^nn++++=age-standardized
- ^zz++++=EXTRAWORD
standardized ^nn+++??+=EXTRAWORD
mortality ^nn++++=mortality
rates ^nns++++=rates,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
for ^in++++=for
only ^rb+down+++=only
five ^cd++++=five
European ^jj+atrb+++=European
countries ^nns++++=countries
and ^cc++++=and
based ^vpsv++agls+xvbn+=based
on ^in++++=on
data ^nns++++=data
available ^jj++++=available
up ^rp++++=up
to ^to++++=to
8 ^zz++++=8/30/2020.
More ^rbr++++=More
recently ^rb+cnj+++=recently,
, ^zz++++=EXTRAWORD
Heuveline ^np+++??+=HEUVELINE
and ^cc++++=and
Tzen ^np+++??+=TZEN
( ^zz++++=(2021)
2021 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
undertaken ^vprf+++xvbnx+=undertaken
a ^at++++=a
much ^ap++++=much
more ^rbr++++=more
geographically ^rb++++=geographically
comprehensive ^jj+atrb+++=comprehensive
effort ^nn++++=effort,
, ^zz++++=EXTRAWORD
covering ^vbg+++xvbg+=covering
186 ^cd++++=186
countries ^nns++++=countries
and ^cc++++=and
some ^dti++++=some
subnational ^nn+++??+=subnational
units ^nns++++=units
particularly ^rb++++=particularly
affected ^vpsv++by+xvbn+=affected
by ^in++++=by
the ^ati++++=the
pandemic ^nn+++??+=pandemic.
. ^zz++++=EXTRAWORD
In ^in++++=In
contrast ^nn++++=contrast
to ^in++++=to
the ^ati++++=the
wider ^jjr+atrb+++=wider
geographical ^jj+atrb+++=geographical
scope ^nn++++=scope,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
study ^nn++++=study
allowed ^vbd+++xvbn+=allowed
for ^in+ppvb+++=for
a ^at++++=a
less ^rbr++++=less
complete ^jj+atrb+++=complete
procedure ^nn++++=procedure
of ^in++++=of
mortality ^nn++++=mortality
rates ^nns++++=rates
adjustment ^nn++++=adjustment.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
the ^ati++++=the
indirect ^jj+atrb+++=indirect
standardization ^nn++++=standardization
they ^pp3a+pp3+++=they
calculated ^vbd+vprv++xvbnx+=calculated
neutralizes ^nns+++??+=neutralizes
the ^ati++++=the
effects ^nns++++=effects
of ^in++++=of
different ^jj+atrb+++=different
age ^nn++++=age
pyramids ^nns+++??+=pyramids
on ^in++++=on
rates ^nns++++=rates
but ^cc++++=but
assumes ^vbz+vprv+++=assumes
for ^in++++=for
all ^abn++++=all
countries ^nns++++=countries
and ^cc++++=and
localities ^nns++++=localities
the ^ati++++=the
same ^ap++++=same
pattern ^nn++++=pattern
of ^in++++=of
mortality ^nn++++=mortality
by ^in++++=by
age ^nn++++=age
group ^nn++++=group
in ^in++++=in
this ^dt+dem+++=this
case ^nn++++=case,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
observed ^vbd+vprv++xvbn+=observed
in ^in++++=in
the ^ati++++=the
Usa ^np++++=USA.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
defending ^vbg+++xvbg+=defending
the ^ati++++=the
procedure ^nn++++=procedure
