The ^ati++++=The
research ^nn++++=research
context ^nn++++=context
was ^vbd+bedz+vrb++=was
an ^at++++=an
8 ^zz++++=8-week
- ^zz++++=EXTRAWORD
week ^nn++++=EXTRAWORD
continuing ^vwbg+++xvbg+=continuing
education ^nn++++=education
course ^nn++++=course
focusing ^nn+++??+=focusing
on ^in++++=on
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
mobile ^jj+atrb+++=mobile
devices ^nns++++=devices
in ^in++++=in
language ^nn++++=language
learning ^vwbg+++xvbg+=learning.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
course ^nn++++=course,
, ^zz++++=EXTRAWORD
part ^nn++++=part
of ^in++++=of
a ^at++++=a
project ^nn++++=project
from ^in++++=from
the ^ati++++=the
School ^nn++++=School
of ^in++++=of
Letters ^nns++++=Letters
of ^in++++=of
a ^at++++=a
prestigious ^vbz+++??+=prestigious
university ^npl++++=university
in ^in++++=in
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
offered ^vpsv++agls+xvbnx+=offered
to ^in++++=to
K ^zz++++=K-12
- ^zz++++=EXTRAWORD
12 ^cd++++=EXTRAWORD
in ^in++++=in-service
- ^zz++++=EXTRAWORD
service ^nn++++=EXTRAWORD
English ^nn++++=English
teachers ^nns++++=teachers
from ^in++++=from
different ^jj+atrb+++=different
parts ^nns++++=parts
of ^in++++=of
the ^ati++++=the
country ^nn++++=country.
. ^zz++++=EXTRAWORD
Due ^jj+cmpx+++=Due
to ^to+jcmp+++=to
the ^ati++++=the
high ^jj+atrb+++=high
number ^nn++++=number
of ^in++++=of
teachers ^nns++++=teachers
enrolled ^vbd+++xvbn+=enrolled
( ^zz++++=(N
n ^zz++++=EXTRAWORD
= ^zz++++==
227 ^cd++++=227),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
six ^cd++++=six
groups ^nns++++=groups
were ^vbd+bed+aux++=were
formed ^vprf+++xvbn+=formed
and ^cc++++=and
mediated ^nn++++=mediated
simultaneously ^rb+tm+++=simultaneously.
. ^zz++++=EXTRAWORD
