The ^ati++++=The
crude ^jj+atrb+++=crude
death ^nn++++=death
rate ^nn++++=rate
( ^zz++++=(Table
table ^nn++++=EXTRAWORD
2 ^zz++++=2)
) ^zz++++=EXTRAWORD
of ^in++++=of
hospitalized ^nn+++??+=hospitalized
patients ^nns++++=patients
with ^in++++=with
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
greater ^jjr+pred+++=greater
in ^in++++=in
the ^ati++++=the
state ^nn++++=state
of ^in++++=of
Rio ^np+++??+=Rio
de ^&fw++++=de
Janeiro ^np+++??+=Janeiro,
, ^zz++++=EXTRAWORD
compared ^j+++xvbn+=compared
to ^in++++=to
S ^zz++++=S
o ^zz++++=o
Paulo ^np+++??+=Paulo
for ^in++++=for
all ^abn++++=all
age ^nn++++=age-group
- ^zz++++=EXTRAWORD
group ^nn++++=EXTRAWORD
and ^cc++++=and
in ^in++++=in
both ^abx++++=both
private ^jj+atrb+++=private
and ^cc+phrs+++=and
public ^jj+atrb+++=public
hospitals ^nns++++=hospitals.
. ^zz++++=EXTRAWORD
From ^in++++=From
table ^nn++++=table
2 ^zz++++=2,
, ^zz++++=EXTRAWORD
the ^ati++++=the
crude ^jj+atrb+++=crude
risk ^nn++++=risk
of ^in++++=of
mortality ^nn++++=mortality
in ^in++++=in
the ^ati++++=the
age ^nn++++=age
group ^nn++++=group
18 ^cd++++=18
to ^to++++=to
40 ^cd++++=40
years ^nns++++=years,
, ^zz++++=EXTRAWORD
comparing ^vbg+++xvbg+=comparing
Rio ^np+++??+=Rio
with ^in++++=with
S ^zz++++=S
o ^zz++++=o
Paulo ^np+++??+=Paulo,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
2.9 ^cd++++=2.9
in ^in++++=in
the ^ati++++=the
private ^jj+atrb+++=private
hospitals ^nns++++=hospitals
and ^cc++++=and
2.1 ^cd++++=2.1
in ^in++++=in
the ^ati++++=the
public ^nn++++=public
ones ^pn++++=ones.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
values ^nns++++=values
for ^in++++=for
the ^ati++++=the
age ^nn++++=age
group ^nn++++=group
90 ^cd++++=90
years ^nns++++=years
or ^cc++++=or
more ^ql++++=more
were ^vbd+bed+vrb++=were
1.6 ^cd++++=1.6
and ^cc++++=and
1.4 ^cd++++=1.4,
, ^zz++++=EXTRAWORD
respectively ^rb++++=respectively.
. ^zz++++=EXTRAWORD
