The ^ati++++=The
analysis ^nn++++=analysis
and ^cc++++=and
discussion ^nn++++=discussion
of ^in++++=of
the ^ati++++=the
study ^nn++++=study
protocols ^nns++++=protocols
was ^vbd+bedz+aux++=was
carried ^vpsv++agls+xvbnx+=carried
out ^rp+pl+++=out
by ^in++++=by
extracting ^j++++=extracting
the ^ati++++=the
data ^nns++++=data
referring ^vwbg+++xvbg+=referring
to ^in++++=to
the ^ati++++=the
authors ^nns++++=authors,
, ^zz++++=EXTRAWORD
year ^nn++++=year
of ^in++++=of
publication ^nn++++=publication,
, ^zz++++=EXTRAWORD
journal ^nn++++=journal,
, ^zz++++=EXTRAWORD
country ^nn++++=country
where ^wrb+who+++=where
the ^ati++++=the
study ^nn++++=study
was ^vbd+bedz+aux++=was
carried ^vpsv++agls+xvbnx+=carried
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
number ^nn++++=number
of ^in++++=of
citations ^nns+++??+=citations
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
Web ^nn++++=Web
of ^in++++=of
Science ^nn++++=Science
base ^nn++++=base
( ^zz++++=(until
until ^in++++=EXTRAWORD
February ^nr++++=February
7 ^zz++++=7,
, ^zz++++=EXTRAWORD
2021 ^cd++++=2021),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
number ^nn++++=number
of ^in++++=of
databases ^nns+++??+=databases,
, ^zz++++=EXTRAWORD
search ^nn++++=search
period ^nn++++=period
and ^cc+cls+++=and
whether ^cs+who+++=whether
the ^ati++++=the
27 ^cd++++=27-item
- ^zz++++=EXTRAWORD
item ^nn++++=EXTRAWORD
Prisma ^np+++??+=PRISMA
checklist ^nn+++??+=checklist
was ^vbd+bedz+aux++=was
followed ^vpsv++agls+xvbnx+=followed
( ^zz++++=(yes
yes ^uh++++=EXTRAWORD
or ^cc++++=or
no ^at++++=no).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
addition ^nn++++=addition,
, ^zz++++=EXTRAWORD
the ^ati++++=the
objectives ^nns++++=objectives,
, ^zz++++=EXTRAWORD
total ^jj+atrb+++=total
sample ^nn++++=sample
size ^nn++++=size,
, ^zz++++=EXTRAWORD
intervention ^nn++++=intervention
groups ^nns++++=groups,
, ^zz++++=EXTRAWORD
control ^nn++++=control
group ^nn++++=group,
, ^zz++++=EXTRAWORD
age ^nn++++=age,
, ^zz++++=EXTRAWORD
the ^ati++++=the
location ^nn++++=location
where ^wrb+who+++=where
the ^ati++++=the
study ^nn++++=study
was ^vbd+bedz+aux++=was
carried ^vpsv++agls+xvbnx+=carried
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
the ^ati++++=the
variables ^nns++++=variables
investigated ^vbd+++xvbn+=investigated
( ^zz++++=(physical
physical ^jj+atrb+++=EXTRAWORD
and ^cc+phrs+++=and
psychological ^jj+atrb+++=psychological
ones ^cd1s++++=ones),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
particularities ^nns+++??+=particularities
of ^in++++=of
the ^ati++++=the
intervention ^nn++++=intervention
with ^in++++=with
physical ^jj+atrb+++=physical
activity ^nn++++=activity,
, ^zz++++=EXTRAWORD
duration ^nn++++=duration,
, ^zz++++=EXTRAWORD
number ^nn++++=number
and ^cc++++=and
frequency ^nn++++=frequency
of ^in++++=of
the ^ati++++=the
sessions ^nns++++=sessions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
duration ^nn++++=duration
of ^in++++=of
the ^ati++++=the
intervention ^nn++++=intervention
were ^vbd+bed+aux++=were
scored ^vpsv++agls+xvbn+=scored.
. ^zz++++=EXTRAWORD
