The ^ati++++=The
comparison ^nn++++=comparison
of ^in++++=of
the ^ati++++=the
verbal ^jj++++=verbal
and ^cc++++=and
the ^ati++++=the
visual ^nn++++=visual
within ^in++++=within
the ^ati++++=the
compositional ^nn+++??+=compositional
metafunction ^nn+++??+=metafunction
shows ^vbz+vprv+++=shows
that ^tht+vcmp+++=that
both ^abx++++=both
modes ^nns++++=modes
contribute ^vb++++=contribute
to ^in++++=to
the ^ati++++=the
construction ^nn++++=construction
of ^in++++=of
meaning ^xvbg+++xvbg+=meaning,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
the ^ati++++=the
illustrations ^nns++++=illustrations
are ^vb+ber+vrb++=are
essential ^nn++++=essential
in ^in++++=in
the ^ati++++=the
narration ^nn+++??+=narration
of ^in++++=of
the ^ati++++=the
stories ^nns++++=stories.
. ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+dem+++=this
sense ^nn++++=sense,
, ^zz++++=EXTRAWORD
children ^nns++++=children
need ^vb++pmd"++=need
to ^to+vcmp+pmd++=to
be ^vbi+vbi+aux++=be
taught ^vprf+++xvbn+=taught
to ^to+vcmp+++=to
read ^vbn+vprv++xvbn+=read
not ^xnot++not++=not
only ^rb+down+++=only
the ^ati++++=the
written ^jj+atrb++xvbn+=written
text ^nn++++=text
but ^cc++++=but
also ^rb++++=also
the ^ati++++=the
visuals ^nns+++??+=visuals.
. ^zz++++=EXTRAWORD
following ^jj+atrb+++=Following
unsworth ^np++++=Unsworth
& ^zz++++=&
ortigas ^np++++=Ortigas
( ^zz++++=(2008,
2008 ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
p.5 ^nn++++=p.5):
) ^zz++++=EXTRAWORD
: ^zz++++=EXTRAWORD
