The ^ati++++=The
researchers ^nns+++??+=researchers
( ^zz++++=(JS
js ^nns+++??+=EXTRAWORD
and ^cc++++=and
Vbl ^np+++??+=VBL)
) ^zz++++=EXTRAWORD
carried ^vbd+++xvbn+=carried
out ^rp+pl+++=out
the ^ati++++=the
searches ^nns++++=searches
on ^in++++=on
the ^ati++++=the
databases ^nn++++=databases
mentioned ^vbd+vpub++xvbn+=mentioned
and ^cc++++=and,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
systematized ^vb+++??+=systematized
the ^ati++++=the
organization ^nn++++=organization
of ^in++++=of
the ^ati++++=the
articles ^nns++++=articles
selected ^vwbn+++xvbn+=selected
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
title ^nn++++=title
and ^cc++++=and
abstract ^nn++++=abstract.
. ^zz++++=EXTRAWORD
Those ^dt+dem+++=Those
that ^dt+pdem+++=that
did ^vbd+dod+aux++=did
not ^xnot++not++=not
meet ^vb++++=meet
the ^ati++++=the
objectives ^nns++++=objectives
of ^in++++=of
the ^ati++++=the
study ^nn++++=study
were ^vbd+bed+aux++=were
excluded ^vpsv++agls+xvbnx+=excluded.
. ^zz++++=EXTRAWORD
After ^in++++=After
this ^dt+dem+++=this
screening ^nvbg+++xvbg+=screening,
, ^zz++++=EXTRAWORD
the ^ati++++=the
articles ^nns++++=articles
were ^vbd+bed+aux++=were
read ^vpsv++agls+xvbnx+=read
in ^in++++=in
full ^jj++++=full,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
the ^ati++++=the
selection ^nn++++=selection
process ^nn++++=process
of ^in++++=of
the ^ati++++=the
ones ^cd1s++++=ones
that ^dt+pdem+++=that
would ^md+prd+++=would
be ^vb+be+aux++=be
included ^vpsv++agls+xvbnx+=included
in ^in++++=in
this ^dt+dem+++=this
study ^nn++++=study
was ^vbd+bedz+aux++=was
completed ^vwbn+++xvbn+=completed
( ^zz++++=(Figure
figure ^nn++++=EXTRAWORD
1 ^zz++++=1).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
