The ^ati++++=The
distinction ^nn++++=distinction
between ^in++++=between
ordinary ^jj+atrb+++=ordinary
policy ^nn++++=policy
change ^nn++++=change
and ^cc++++=and
policy ^nn++++=policy
dismantling ^nn++++=dismantling
may ^md+pos+++=may
not ^xnot++not++=not
be ^vb+be+vrb++=be
clear ^jj+pred+++=clear
to ^in++++=to
some ^dti++++=some.
. ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
policy ^nn++++=policy
dismantling ^nn++++=dismantling
simply ^rb++++=simply
policy ^nn++++=policy
change ^nn++++=change
that ^tht+rel+subj++=that
usually ^rb+down+++=usually
comes ^vbz++++=comes
after ^cs+sub+++=after
a ^at++++=a
new ^jj+atrb+++=new
administration ^nn++++=administration
takes ^vbz++++=takes
office ^nn++++=office
and ^cc++++=and
sets ^nns++++=sets
the ^ati++++=the
course ^nn++++=course
to ^to++++=to
undo ^vbi++++=undo
the ^ati++++=the
works ^nn++++=works
of ^in++++=of
a ^at++++=a
predecessor ^nn++++=predecessor?
? ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
policy ^nn++++=policy
dismantling ^nn++++=dismantling
just ^rb+emph+++=just
some ^dti++++=some
kind ^nn++++=kind
of ^in++++=of
undesirable ^jj+atrb+++=undesirable
policy ^nn++++=policy
change ^nn++++=change,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore
breaking ^nvbg+++xvbg+=breaking
with ^in++++=with
the ^ati++++=the
supposed ^jj+atrb++xvbn+=supposed
neutrality ^nn++++=neutrality
of ^in++++=of
the ^ati++++=the
theories ^nns++++=theories
of ^in++++=of
the ^ati++++=the
policy ^nn++++=policy
process ^nn++++=process
( ^zz++++=(Sabatier
sabatier ^nn++++=EXTRAWORD
& ^zz++++=&
weible ^np++++=Weible,
, ^zz++++=EXTRAWORD
2014 ^cd++++=2014)?
) ^zz++++=EXTRAWORD
? ^zz++++=EXTRAWORD
