The ^ati++++=The
next ^ap++++=next
point ^nn++++=point
to ^to++++=to
be ^vbi+vbi+aux++=be
studied ^vpsv++agls+xvbnx+=studied
here ^rn+pl+++=here
is ^vbz+bez+vrb++=is
the ^ati++++=the
behavior ^nn++++=behavior
of ^in++++=of
the ^ati++++=the
statistical ^jj+atrb+++=statistical
correlations ^nns++++=correlations
for ^in++++=for
different ^jj+atrb+++=different
Indicators ^nns++++=Indicators
and ^cc++++=and
Dimensions ^nns++++=Dimensions
of ^in++++=of
the ^ati++++=the
U ^zz++++=U-Multirank
- ^zz++++=EXTRAWORD
multirank ^nn+++??+=EXTRAWORD
. ^zz++++=.
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
a ^at++++=a
very ^ql+amp+++=very
important ^jj+atrb+++=important
aspect ^nn++++=aspect,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
high ^jj+atrb+++=high
correlations ^nns++++=correlations
among ^in++++=among
many ^ap++++=many
Indicators ^nns++++=Indicators
would ^md+prd+++=would
show ^vb+vprv+++=show
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
really ^rb+emph+++=really
not ^xnot++not++=not
measuring ^nvbg+++xvbg+=measuring
36 ^cd++++=36
Indicators ^nns++++=Indicators,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
some ^dti++++=some
of ^in++++=of
them ^pp3o+pp3+++=them
would ^md+prd+++=would
be ^vb+be+vrb++=be
redundant ^jj+pred+++=redundant
and ^cc++++=and
we ^pp1a+pp1+++=we
would ^md+prd+++=would
be ^vb+be+aux++=be
measuring ^vbg+++xvbgx+=measuring
similar ^jj+atrb+++=similar
aspects ^nns++++=aspects,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
using ^jj+atrb++xvbg+=using
different ^jj+atrb+++=different
questions ^nns++++=questions.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
fact ^nn++++=fact
could ^md+pos+++=could
be ^vb+be+vrb++=be
a ^at++++=a
strong ^jj+atrb+++=strong
point ^nn++++=point
against ^in++++=against
the ^ati++++=the
results ^nns++++=results
of ^in++++=of
the ^ati++++=the
U ^zz++++=U-Multirank
- ^zz++++=EXTRAWORD
multirank ^nn+++??+=EXTRAWORD
and ^cc++++=and
its ^pp$+it+++=its
multidimensional ^nn+++??+=multidimensional
characteristics ^nns++++=characteristics,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
the ^ati++++=the
main ^jjb+atrb+++=main
new ^jj+atrb+++=new
aspect ^nn++++=aspect
of ^in++++=of
the ^ati++++=the
ranking ^nn++++=ranking.
. ^zz++++=EXTRAWORD
