The ^ati++++=The
examples ^nns++++=examples
so ^rb++++=so
far ^rb+pl+++=far
are ^vb+ber+vrb++=are
not ^xnot++not++=not
ambiguous ^jj++++=ambiguous,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
difficult ^jj++++=difficult
to ^to+jcmp+++=to
identify ^vbi++++=identify
the ^ati++++=the
anaphor ^nn+++??+=anaphor
s ^zz++++=s
antecedent ^nn++++=antecedent.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
change ^nn++++=change
the ^ati++++=the
name ^nn++++=name
Mary ^np++++=Mary
to ^in++++=to
Peter ^np++++=Peter,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
in ^in++++=in
( ^zz++++=(5),
5 ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
people ^vb++++=people
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
the ^ati++++=the
anaphor ^nn+++??+=anaphor
s ^zz++++=s
antecedent ^nn++++=antecedent
is ^vbz+bez+vrb++=is
the ^ati++++=the
subject ^nn++++=subject
or ^cc++++=or
the ^ati++++=the
complement ^nn++++=complement
of ^in++++=of
the ^ati++++=the
main ^jjb+atrb+++=main
clause ^nn++++=clause?
? ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or
maybe ^rb+hdg+++=maybe
another ^dt++++=another
referent ^nn+++??+=referent,
, ^zz++++=EXTRAWORD
altogether ^rb+cnj+++=altogether
someone ^pn++++=someone
not ^xnot++not++=not
mentioned ^vpsv++agls+xvbn+=mentioned
at ^rb++++=at
all ^abn++++=all
in ^in++++=in
the ^ati++++=the
sentence ^nn++++=sentence?
? ^zz++++=EXTRAWORD
