The ^ati++++=The
frequency ^nn++++=frequency
proposed ^vbd+++xvbn+=proposed
for ^in++++=for
the ^ati++++=the
interventions ^nns++++=interventions
varied ^vbd+++xvbn+=varied
from ^in++++=from
1 ^zz++++=1
to ^to++++=to
3 ^zz++++=3
times ^nns++++=times
a ^at++++=a
week35,36,51,38 ^nn+++??+=week35,36,51,38
40,42,43,45,46,50 ^cd++++=40,42,43,45,46,50,
, ^zz++++=EXTRAWORD
4 ^zz++++=4
to ^to++++=to
5 ^zz++++=5
times ^nns++++=times
a ^at++++=a
week47,49 ^nn+++??+=week47,49,
, ^zz++++=EXTRAWORD
6 ^zz++++=6
meetings ^nns++++=meetings
divided ^vwbn+++xvbn+=divided
into ^in++++=into
6 ^zz++++=6
months41,48 ^nn+++??+=months41,48,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
two ^cd++++=two
studies ^nns++++=studies
did ^vbd+dod+aux++=did
not ^xnot++not++=not
provide ^vb+vsua+++=provide
the ^ati++++=the
frequency ^nn++++=frequency
according ^in++++=according
to ^to++++=to
which ^whp+who+++=which
the ^ati++++=the
interventions ^nns++++=interventions
occurred37,44 ^nn++++=occurred37,44.
. ^zz++++=EXTRAWORD
