The ^ati++++=The
theory ^nn++++=theory
that ^tht+ncmp+++=that
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
proposed ^vpsv++agls+xvbnx+=proposed
to ^to++++=to
explain ^vbi+vpub+++=explain
the ^ati++++=the
development ^nn++++=development
of ^in++++=of
neurological ^nn+++??+=neurological
symptoms ^nns++++=symptoms
in ^in++++=in
Sars ^np+++??+=SARS
Cov ^np+++??+=CoV-2
- ^zz++++=EXTRAWORD
2 ^zz++++=EXTRAWORD
infection ^nn++++=infection
is ^vbz+bez+vrb++=is
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
the ^ati++++=the
action ^nn++++=action
of ^in++++=of
the ^ati++++=the
virus ^nn++++=virus,
, ^zz++++=EXTRAWORD
an ^at++++=an
internalization ^nn+++??+=internalization
of ^in++++=of
angiotensin ^nn+++??+=angiotensin
Ii ^np+++??+=II
receptors ^nns+++??+=receptors
would ^md+prd+++=would
occur ^vb++++=occur
in ^in++++=in
the ^ati++++=the
solitary ^jj+atrb+++=solitary
tract ^nn++++=tract
nucleus ^nn++++=nucleus,
, ^zz++++=EXTRAWORD
altering ^jj+atrb+++=altering
baroreflex ^nn++++=baroreflex
response ^nn++++=response.
. ^zz++++=EXTRAWORD
