The ^ati++++=The
high ^jj+atrb+++=high
prevalence ^nn+nom+++=prevalence
of ^in++++=of
intestinal ^jj+atrb+++=intestinal
parasites ^nns++++=parasites
among ^in++++=among
indigenous ^jj+atrb+++=indigenous
populations ^nns+nom+++=populations
is ^vbz+bez+aux++=is
influenced ^vpsv++by+xvbnx+=influenced
by ^in++++=by
environmental ^jj++++=environmental
and ^cc++++=and
socio ^nn+++??+=socio-cultural
- ^zz++++=EXTRAWORD
cultural ^jj+atrb+++=EXTRAWORD
factors ^nns++++=factors
and ^cc++++=and
remains ^vbz++++=remains
an ^at++++=an
under ^in++++=under-addressed
- ^zz++++=EXTRAWORD
addressed ^xvbn+++xvbn+=EXTRAWORD
public ^jj+atrb+++=public
health ^nn++++=health
issue ^nn++++=issue.
. ^zz++++=EXTRAWORD
Mass ^nn++++=Mass
administration ^nn+nom+++=administration
of ^in++++=of
broad ^jj++++=broad-spectrum
- ^zz++++=EXTRAWORD
spectrum ^nn+++??+=EXTRAWORD
antiparasitic ^jj+atrb+++=antiparasitic
drugs ^nns++++=drugs
is ^vbz+bez+aux++=is
implemented ^vpsv++agls+xvbnx+=implemented
to ^in++++=to
decrease ^nn++++=decrease
both ^abx++++=both
the ^ati++++=the
prevalence ^nn+nom+++=prevalence
and ^cc++++=and
intensity ^nn+nom+++=intensity
of ^in++++=of
these ^dt+dem+++=these
infections ^nns+nom+++=infections.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
study ^nn++++=study
assessed ^vbd+++xvbn+=assessed
the ^ati++++=the
prevalence ^nn+nom+++=prevalence
of ^in++++=of
intestinal ^jj+atrb+++=intestinal
parasites ^nns++++=parasites
in ^in++++=in
schoolchildren ^nn++++=schoolchildren
from ^in++++=from
an ^at++++=an
indigenous ^jj+atrb+++=indigenous
Guarani ^np+++??+=Guarani
village ^nn+nom+++=village
before ^in++++=before
and ^cc++++=and
after ^in++++=after
mass ^nn++++=mass
treatment ^nn+nom+++=treatment
with ^in++++=with
albendazole ^nn+++??+=albendazole.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
initial ^jj+atrb+++=initial
phase ^nn++++=phase,
, ^zz++++=EXTRAWORD
81.4 ^cd++++=81.4%
% ^zz++++=EXTRAWORD
of ^in++++=of
stool ^nn++++=stool
samples ^nns++++=samples
tested ^vwbn+++xvbn+=tested
positive ^jj++++=positive
for ^in++++=for
enteroparasites ^nns++++=enteroparasites,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
in ^in++++=in
the ^ati++++=the
subsequent ^jj+atrb+++=subsequent
phase ^nn++++=phase,
, ^zz++++=EXTRAWORD
following ^jj+++xvbg+=following
two ^cd++++=two
doses ^nns++++=doses
of ^in++++=of
albendazole ^nn+++??+=albendazole,
, ^zz++++=EXTRAWORD
87.5 ^cd++++=87.5%
% ^zz++++=EXTRAWORD
of ^in++++=of
samples ^nns++++=samples
were ^vbd+bed+vrb++=were
positive ^jj+pred+++=positive.
. ^zz++++=EXTRAWORD
Although ^cs+con+++=Although
the ^ati++++=the
prevalence ^nn+nom+++=prevalence
of ^in++++=of
certain ^jj+atrb+++=certain
helminth ^nn+++??+=helminth
infections ^nns+nom+++=infections
decreased ^vbd+++xvbn+=decreased
post ^nn++++=post-treatment,
- ^zz++++=EXTRAWORD
treatment ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
several ^ap++++=several
parasites ^nns++++=parasites
continued ^vbd+++xvbn+=continued
to ^to++++=to
be ^vbi+vbi+aux++=be
frequently ^rb++splt++=frequently
detected ^vpsv++agls+xvbnx+=detected,
, ^zz++++=EXTRAWORD
indicating ^vbg+vprv++xvbg+=indicating
a ^at++++=a
shift ^nn++++=shift
in ^in++++=in
the ^ati++++=the
epidemiological ^jj+atrb+++=epidemiological
profile ^nn++++=profile
of ^in++++=of
these ^dt+dem+++=these
diseases ^nns++++=diseases
within ^in++++=within
the ^ati++++=the
population ^nn+nom+++=population.
. ^zz++++=EXTRAWORD
Overall ^jjb++++=Overall,
, ^zz++++=EXTRAWORD
the ^ati++++=the
prevalence ^nn+nom+++=prevalence
of ^in++++=of
intestinal ^jj+atrb+++=intestinal
parasites ^nns++++=parasites
among ^in++++=among
indigenous ^nn++++=indigenous
schoolchildren ^vpsv++agls+xvbn+=schoolchildren
remained ^vprf+++xvbn+=remained
high ^jj++++=high
despite ^in++++=despite
mass ^nn++++=mass
treatment ^nn+nom+++=treatment
with ^in++++=with
albendazole ^nn++++=albendazole.
. ^zz++++=EXTRAWORD
