The ^ati++++=The
Unified ^jj+atrb++xvbn+=Unified
Health ^nn++++=Health
System ^nn++++=System
( ^zz++++=(SUS)
sus ^nns+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
in ^in++++=in
Brazil ^np++++=Brazil
provides ^vbz+vsua+++=provides
healthcare ^jj+atrb++??+=healthcare
coverage ^nn+nom+++=coverage
for ^in++++=for
approximately ^rb+down+++=approximately
75 ^cd++++=75%
% ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
population ^nn+nom+++=population,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
supplementary ^jj+atrb+++=supplementary
health ^nn++++=health
care ^nn++++=care
system ^nn++++=system
serves ^vbz++++=serves
the ^ati++++=the
remaining ^jj+++xvbg+=remaining
25 ^cd++++=25%.
% ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
pandemic ^nn++++=pandemic,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Sus ^np+++??+=SUS
was ^vbd+bedz+aux++=was
expected ^vpsv++agls+xvbnx+=expected
to ^to+vcmp+++=to
manage ^vbi++++=manage
the ^ati++++=the
increasing ^jj+atrb++xvbg+=increasing
number ^nn++++=number
of ^in++++=of
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
cases ^nns++++=cases
in ^in++++=in
addition ^nn+nom+++=addition
to ^in"++++=to
maintaining ^vbg+++xvbg+=maintaining
care ^nn++++=care
for ^in++++=for
other ^ap++++=other
acute ^jj+atrb+++=acute
and ^cc+phrs+++=and
chronic ^jj+atrb+++=chronic
conditions ^nns+nom+++=conditions.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
the ^ati++++=the
pandemic ^nn++++=pandemic
has ^vbz+hvz+aux++=has
highlighted ^vprf+++xvbnx+=highlighted
persistent ^jj+atrb+++=persistent
deficiencies ^nns++++=deficiencies
in ^in++++=in
Brazil ^np++++=Brazil
s ^zz++++=s
healthcare ^nn+++??+=healthcare
networks ^nns++++=networks,
, ^zz++++=EXTRAWORD
including ^in++++=including
fragmentation ^nn+nom+++=fragmentation,
, ^zz++++=EXTRAWORD
inadequate ^jj+atrb+++=inadequate
infrastructure ^nn+++??+=infrastructure,
, ^zz++++=EXTRAWORD
insufficient ^jj+atrb+++=insufficient
coordination ^nn+nom+++=coordination
among ^in++++=among
different ^jj+atrb+++=different
levels ^nns++++=levels
of ^in++++=of
care ^nn++++=care,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
chronic ^jj+atrb+++=chronic
underfunding ^nn++++=underfunding.
. ^zz++++=EXTRAWORD
