The ^ati++++=The
study ^nn++++=study
area ^nn++++=area
has ^vbz+hvz+vrb++=has
an ^at++++=an
average ^jj+atrb+++=average
annual ^jj+atrb+++=annual
temperature ^nn++++=temperature
of ^in++++=of
15.4 ^cd++++=15.4
C ^zz++++=C
and ^cc++++=and
an ^at++++=an
average ^jj+atrb+++=average
annual ^jj+atrb+++=annual
precipitation ^nn+nom+++=precipitation
of ^in++++=of
268 ^cd++++=268
mm ^nnu++++=mm.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
both ^abx++++=both
natural ^jj+atrb+++=natural
and ^cc+phrs+++=and
anthropogenic ^jj+atrb+++=anthropogenic
fires ^nns++++=fires
occur ^vb++++=occur
frequently ^rb++++=frequently
in ^in++++=in
the ^ati++++=the
region ^nn++++=region,
, ^zz++++=EXTRAWORD
leading ^jj+++xvbg+=leading
to ^in++++=to
alterations ^nns+nom+++=alterations
in ^in++++=in
the ^ati++++=the
structure ^nn++++=structure
and ^cc++++=and
composition ^nn+nom+++=composition
of ^in++++=of
the ^ati++++=the
vegetation ^nn+nom+++=vegetation.
. ^zz++++=EXTRAWORD
