The ^ati++++=The
Kss ^np+++??+=KSS
Test ^nn++++=Test,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
models ^nns++++=models
a ^at++++=a
smooth ^jj+atrb+++=smooth
transition ^nn+nom+++=transition
using ^vwbg+++xvbg+=using
a ^at++++=a
logistic ^jj+atrb+++=logistic
function ^nn+nom+++=function,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can
be ^vb+be+aux++=be
applied ^vpsv++agls+xvbnx+=applied
to ^in++++=to
variable ^jj+atrb+++=variable
series ^nn++++=series
comprising ^vwbg+++xvbg+=comprising
raw ^jj+atrb+++=raw
data ^nns++++=data,
, ^zz++++=EXTRAWORD
demeaned ^jj+atrb+++=demeaned
data ^nns++++=data,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
detrended ^jj+atrb+++=detrended
data ^nns++++=data.
. ^zz++++=EXTRAWORD
