The ^ati++++=The
frequencies ^nns++++=frequencies
of ^in++++=of
total ^jj+atrb+++=total
enteroparasites ^nns++++=enteroparasites,
, ^zz++++=EXTRAWORD
individual ^jj+atrb+++=individual
enteroparasite ^nn++++=enteroparasite
species ^nn++++=species,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
polyparasitism ^nn+nom+++=polyparasitism
observed ^vbd+vprv++xvbn+=observed
before ^in++++=before
and ^cc++++=and
after ^in++++=after
mass ^nn++++=mass
treatment ^nn+nom+++=treatment
of ^in++++=of
the ^ati++++=the
population ^nn+nom+++=population
with ^in++++=with
antiparasitic ^jj+atrb+++=antiparasitic
medication ^nn+nom+++=medication
are ^vb+ber+aux++=are
presented ^vpsv++agls+xvbnx+=presented
in ^in++++=in
Table ^nn++++=Table
1 ^zz++++=1.
. ^zz++++=EXTRAWORD
Prior ^in+cmpx+++=Prior
to ^in++++=to
treatment ^nn+nom+++=treatment,
, ^zz++++=EXTRAWORD
43 ^cd++++=43
fecal ^jj+atrb+++=fecal
samples ^nns++++=samples
were ^vbd+bed+aux++=were
analyzed ^vpsv++agls+xvbnx+=analyzed;
; ^zz++++=EXTRAWORD
81.4 ^cd++++=81.4%
% ^zz++++=EXTRAWORD
( ^zz++++=(35/43)
35 ^cd++++=EXTRAWORD
tested ^vbd+++xvbn+=tested
positive ^jj++++=positive
for ^in++++=for
enteroparasites ^nns++++=enteroparasites,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
48.8 ^cd++++=48.8%
% ^zz++++=EXTRAWORD
( ^zz++++=(21/43)
21 ^cd++++=EXTRAWORD
exhibited ^vprf+++xvbn+=exhibited
polyparasitism ^nn+nom+++=polyparasitism,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
most ^ql+emph+++=most
frequent ^jj+atrb+++=frequent
co ^nn++++=co-occurrence
- ^zz++++=EXTRAWORD
occurrence ^nn+nom+++=EXTRAWORD
being ^vwbg+beg++xvbg+=being
Hymenolepis ^np+++??+=Hymenolepis
nana ^&fw++++=nana
and ^cc++++=and
Entamoeba ^np+++??+=Entamoeba
coli ^&fw++++=coli.
. ^zz++++=EXTRAWORD
Protozoan ^np+nom++??+=Protozoan
cysts ^nns++++=cysts
were ^vbd+bed+aux++=were
detected ^vpsv++agls+xvbnx+=detected
in ^in++++=in
79.1 ^cd++++=79.1%
% ^zz++++=EXTRAWORD
( ^zz++++=(34/43)
34 ^cd++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
samples ^nns++++=samples,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
helminth ^nn+++??+=helminth
eggs ^nns++++=eggs
were ^vbd+bed+aux++=were
identified ^vpsv++agls+xvbnx+=identified
in ^in++++=in
30.2 ^cd++++=30.2%
% ^zz++++=EXTRAWORD
( ^zz++++=(13/43)
13 ^cd++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
samples ^nns++++=samples.
. ^zz++++=EXTRAWORD
