The ^ati++++=The
net ^jjb+atrb+++=net
photosynthetic ^jj+atrb+++=photosynthetic
rate ^nn++++=rate
( ^zz++++=(A)
a ^at++++=EXTRAWORD
) ^zz++++=EXTRAWORD
of ^in++++=of
both ^abx++++=both
Mikania ^np+++??+=Mikania
species ^nn++++=species
was ^vbd+bedz+aux++=was
significantly ^rb++splt++=significantly
influenced ^vpsv++by+xvbnx+=influenced
by ^in++++=by
solar ^jj+atrb+++=solar
radiance ^nn+nom+++=radiance
levels ^nns++++=levels
and ^cc++++=and
species ^nn++++=species
identity ^nn+nom+++=identity,
, ^zz++++=EXTRAWORD
with ^in++++=with
no ^at++++=no
significant ^jj+atrb+++=significant
interaction ^nn+nom+++=interaction
detected ^vwbn+++xvbn+=detected
between ^in++++=between
these ^dt+dem+++=these
factors ^nns++++=factors
( ^zz++++=(Figure
figure ^nn++++=EXTRAWORD
1e ^cd++++=1e-f).
- ^zz++++=EXTRAWORD
f ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
both ^abx++++=both
species ^nn++++=species,
, ^zz++++=EXTRAWORD
plants ^nns++++=plants
grown ^vbd+++xvbn+=grown
under ^in++++=under
the ^ati++++=the
highest ^jjt+atrb+++=highest
shading ^jj+atrb++xvbg+=shading
treatment ^nn+nom+++=treatment
( ^zz++++=(I75)
i75 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
exhibited ^vprf+++xvbn+=exhibited
lower ^jjr++++=lower
A ^at++++=A
values ^nns++++=values
compared ^vbd+++xvbn+=compared
to ^in++++=to
those ^dt+pdem+++=those
grown ^vbd+++xvbn+=grown
under ^in++++=under
high ^jj+atrb+++=high
solar ^jj+atrb+++=solar
radiance ^nn+nom+++=radiance
conditions ^nns+nom+++=conditions
( ^zz++++=(Figure
figure ^nn++++=EXTRAWORD
1e ^cd++++=1e-f).
- ^zz++++=EXTRAWORD
f ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
