The ^ati++++=The
null ^jj+atrb+++=null
hypothesis ^nn++++=hypothesis,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
assumes ^vbz+vprv+++=assumes
linearity ^nn+nom+++=linearity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
alternative ^jj+atrb+++=alternative
hypothesis ^nn++++=hypothesis,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
assumes ^vbz+vprv+++=assumes
nonlinearity ^nn+nom+++=nonlinearity,
, ^zz++++=EXTRAWORD
are ^vb+ber+aux++=are
presented ^vbd+++xvbn+=presented
in ^in++++=in
equations ^nns+nom+++=Equations
2 ^zz++++=2
and ^cc++++=and
3 ^zz++++=3,
, ^zz++++=EXTRAWORD
respectively ^rb++++=respectively.
. ^zz++++=EXTRAWORD
