The ^ati++++=The
study ^nn++++=study
received ^vbd+++xvbn+=received
approval ^nn+nom+++=approval
from ^in++++=from
the ^ati++++=the
National ^jj+atrb+++=National
Research ^nn++++=Research
Ethics ^nn++++=Ethics
Committee ^nn+nom+++=Committee
( ^zz++++=(CONEP),
conep ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
under ^in++++=under
registration ^nn+nom+++=registration
number ^nn++++=number
1.756.060 ^cd++++=1.756.060/2016,
and ^cc++++=and
participation ^nn+nom+++=participation
was ^vbd+bedz+vrb++=was
contingent ^nn++++=contingent
upon ^in++++=upon
the ^ati++++=the
signing ^jj+++xvbg+=signing
of ^in++++=of
the ^ati++++=the
Free ^jj+atrb+++=Free
and ^cc+phrs+++=and
Informed ^jj+atrb++xvbn+=Informed
Consent ^nn++++=Consent
Form ^nn++++=Form
( ^zz++++=(FICF)
ficf ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
by ^in++++=by
parents ^nns++++=parents
or ^cc++++=or
guardians ^nns++++=guardians.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
the ^ati++++=the
research ^nn++++=research
was ^vbd+bedz+aux++=was
approved ^vpsv++by+xvbnx+=approved
by ^in++++=by
local ^jj+atrb+++=local
indigenous ^jj+atrb+++=indigenous
leaders ^nns+nom+++=leaders
and ^cc++++=and
the ^ati++++=the
Litoral ^np+++??+=Litoral
Sul ^np+++??+=Sul
Special ^jj+atrb+++=Special
Indigenous ^jj+atrb+++=Indigenous
Sanitary ^jj+atrb+++=Sanitary
District ^nn++++=District
( ^zz++++=(DSEI),
dsei ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
has ^vbz+hvz+vrb++=has
jurisdiction ^nn+nom+++=jurisdiction
over ^in++++=over
the ^ati++++=the
indigenous ^jj+atrb+++=indigenous
village ^nn+nom+++=village
where ^wrb+who+++=where
the ^ati++++=the
study ^nn++++=study
was ^vbd+bedz+aux++=was
conducted ^vbd+++xvbn+=conducted.
. ^zz++++=EXTRAWORD
