The ^ati++++=The
group ^nn++++=group
of ^in++++=of
institutions ^nns+nom+++=institutions
with ^in++++=with
average ^jj+atrb+++=average
scores ^nns++++=scores
above ^jjb++++=above
1.00 ^cd++++=1.00
points ^nns++++=points
includes ^vb++++=includes
the ^ati++++=the
Pontifical ^np+++??+=Pontifical
Catholic ^jj+atrb+++=Catholic
University ^npl+nom+++=University
of ^in++++=of
Rio ^np+++??+=Rio
Grande ^&fw++++=Grande
do ^vb+do+vrb++=do
Sul ^np+++??+=Sul,
, ^zz++++=EXTRAWORD
with ^in++++=with
an ^at++++=an
average ^nn+nom+++=average
of ^in++++=of
1.75 ^cd++++=1.75
points ^nns++++=points;
; ^zz++++=EXTRAWORD
the ^ati++++=the
State ^nn++++=State
University ^npl+nom+++=University
of ^in++++=of
Maring ^np+++??+=Maring
, ^zz++++=,
with ^in++++=with
1.73 ^cd++++=1.73
points ^nns++++=points;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Federal ^jj+atrb+++=Federal
University ^nn+nom+++=University
Of ^in++++=of
Rio ^np++++=Rio
De ^&fw++++=de
Janeiro ^np++++=Janeiro,
 ^zz++++=EXTRAWORD
With ^in++++=with
.03 ^cd++++=1.03
Points ^nns++++=points.
 ^zz++++=EXTRAWORD
