The ^ati++++=The
fourth ^od++++=fourth
and ^cc++++=and
final ^jj+atrb+++=final
aspect ^nn++++=aspect
concerns ^vbz++++=concerns
the ^ati++++=the
potential ^jj+atrb+++=potential
benefits ^nns++++=benefits
and ^cc++++=and
drawbacks ^nns++++=drawbacks
associated ^vbd+++xvbn+=associated
with ^in++++=with
moving ^nn++++=moving
away ^in+pl+++=away
from ^in"++++=from
the ^ati++++=the
traditional ^jj+atrb+++=traditional
model ^nn++++=model
of ^in++++=of
schooling ^nn+nom+++=schooling
that ^tht+rel+subj++=that
existed ^vprf+++xvbn+=existed
prior ^in+cmpx+++=prior
to ^in"++++=to
the ^ati++++=the
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
pandemic ^nn++++=pandemic.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
the ^ati++++=the
discourse ^nn++++=discourse
surrounding ^vwbg+++xvbg+=surrounding
the ^ati++++=the
concept ^nn++++=concept
of ^in++++=of
a ^at++++=a
learning ^jj+atrb++xvbg+=learning
society ^nn++++=society
suggests ^vbz+vpub+++=suggests
that ^tht+vcmp+++=that
learning ^vbg+vprv++xvbg+=learning
can ^md+pos+++=can
become ^vb++++=become
increasingly ^rb++++=increasingly
personalized ^jj+atrb++xvbn+=personalized
allowing ^jj+atrb++xvbg+=allowing
students ^nns++++=students,
, ^zz++++=EXTRAWORD
through ^in++++=through
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
new ^jj+atrb+++=new
technologies ^nns+++??+=technologies,
, ^zz++++=EXTRAWORD
to ^to++++=to
determine ^vbi++++=determine
what ^wdt+who+++=what,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
much ^rb++++=much
they ^pp3a+pp3+++=they
learn ^vb+vprv+++=learn
based ^vbd+++xvbn+=based
primarily ^rb+down+++=primarily
on ^in++++=on
individual ^jj+atrb+++=individual
preferences ^nns+nom+++=preferences
and ^cc++++=and
the ^ati++++=the
need ^vb++pmd"++=need
to ^to+vcmp+pmd++=to
adapt ^vb++++=adapt
to ^in++++=to
a ^at++++=a
rapidly ^rb++++=rapidly
changing ^jj+atrb++xvbg+=changing
world ^nn++++=world
a ^at++++=a
fully ^rb+amp+++=fully
deterritorialized ^vbd+++xvbn+=deterritorialized
school ^npl++++=school
model ^nn++++=model
lacks ^vbz++++=lacks
the ^ati++++=the
capacity ^nn+nom+++=capacity
to ^to+ncmp+++=to
ensure ^vbi+vprv+++=ensure
a ^at++++=a
key ^jjb+atrb+++=key
function ^nn+nom+++=function
historically ^rb++++=historically
provided ^vpsv++by+xvbn+=provided
by ^in++++=by
schools ^nns++++=schools:
: ^zz++++=EXTRAWORD
the ^ati++++=the
consistent ^jj+atrb+++=consistent,
, ^zz++++=EXTRAWORD
daily ^jj+atrb+++=daily
interaction ^nn+nom+++=interaction
among ^in++++=among
the ^ati++++=the
same ^ap++++=same
group ^nn++++=group
of ^in++++=of
students ^nns++++=students
and ^cc++++=and
their ^pp$+pp3+++=their
teachers ^nns+nom+++=teachers,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
are ^vb+ber+vrb++=are
responsible ^jj+pred+++=responsible
for ^in++++=for
their ^pp$+pp3+++=their
education ^nn+nom+++=education.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
regular ^jj+atrb+++=regular
interaction ^nn+nom+++=interaction
has ^vbz+hvz+aux++=has
traditionally ^rb++splt++=traditionally
depended ^vprf+++xvbnx+=depended
on ^in++++=on
a ^at++++=a
shared ^jj+atrb++xvbn+=shared
physical ^jj+atrb+++=physical
space ^nn++++=space
and ^cc++++=and
structured ^jj+atrb++xvbn+=structured
time ^nn++++=time,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
facilitate ^nn+nom+++=facilitate
the ^ati++++=the
development ^nn+nom+++=development
of ^in++++=of
a ^at++++=a
collective ^jj++++=collective
daily ^jj++++=daily
routine ^jj++++=routine,
, ^zz++++=EXTRAWORD
enable ^vb++++=enable
the ^ati++++=the
attribution ^nn+nom+++=attribution
of ^in++++=of
meaning ^vb+++xvbg+=meaning
to ^to+vcmp+++=to
lived ^vbi++++=lived
experiences ^nns+nom+++=experiences,
, ^zz++++=EXTRAWORD
foster ^jjb+atrb+++=foster
interpersonal ^jj+atrb+++=interpersonal
understanding ^nvbg+++xvbg+=understanding,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
support ^nn++++=support
the ^ati++++=the
formation ^nn+nom+++=formation
of ^in++++=of
individual ^jj+atrb+++=individual
identity ^nn+nom+++=identity
within ^in++++=within
a ^at++++=a
social ^jj+atrb+++=social
context ^nn++++=context.
. ^zz++++=EXTRAWORD
