The ^ati++++=The
data ^nns++++=data
utilized ^vwbn+++xvbn+=utilized
by ^in++++=by
U ^zz++++=U-Multirank
- ^zz++++=EXTRAWORD
multirank ^nn+++??+=EXTRAWORD
to ^to++++=to
classify ^vbi++++=classify
academic ^jj+atrb+++=academic
institutions ^nns+nom+++=institutions
are ^vb+ber+aux++=are
derived ^vpsv++agls+xvbnx+=derived
from ^in++++=from
information ^nn+nom+++=information
provided ^vbd+vsua++xvbn+=provided
through ^in++++=through
institutional ^jj+atrb+++=institutional
questionnaires ^nns++++=questionnaires
and ^cc++++=and
open ^jj++++=open-source
- ^zz++++=EXTRAWORD
source ^nn++++=EXTRAWORD
databases ^nns+++??+=databases,
, ^zz++++=EXTRAWORD
including ^in++++=including
bibliometric ^nn++++=bibliometric
and ^cc++++=and
international ^jj+atrb+++=international
patent ^jj+atrb+++=patent
databases ^nns+++??+=databases.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
U ^zz++++=U-Multirank
- ^zz++++=EXTRAWORD
multirank ^nn+++??+=EXTRAWORD
incorporates ^nns+nom+++=incorporates
survey ^nn++++=survey
responses ^nns++++=responses
from ^in++++=from
approximately ^rb+down+++=approximately
145,000 ^cd++++=145,000
students ^nns++++=students.
. ^zz++++=EXTRAWORD
Detailed ^jj+atrb+++=Detailed
information ^nn+nom+++=information
regarding ^in++++=regarding
these ^dt+dem+++=these
data ^nns++++=data
sources ^nns++++=sources
is ^vbz+bez+vrb++=is
available ^jj++++=available
at ^rb++++=at
https ^nns++++=https://www.umultirank.org/export/sites/default/press-media/
: ^zz++++=EXTRAWORD
and ^cc+cls+++=and
https ^nns++++=https://www.umultirank.org/export/sites/default/press-media/
: ^zz++++=EXTRAWORD
