The ^ati++++=The
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
pandemic ^nn++++=pandemic
has ^vbz+hvz+aux++=has
exposed ^vprf+++xvbnx+=exposed
significant ^jj++++=significant
challenges ^vbz++++=challenges
that ^cs+sub+++=that
jeopardize ^vb++++=jeopardize
both ^abx++++=both
access ^nn++++=access
to ^to++++=to
and ^cc++++=and
retention ^nn+nom+++=retention
in ^in++++=in
Brazilian ^jj+atrb+++=Brazilian
higher ^jjr+atrb+++=higher
education ^nn+nom+++=education.
. ^zz++++=EXTRAWORD
Instability ^nn+nom+++=Instability
in ^in++++=in
the ^ati++++=the
labor ^nn++++=labor
market ^nn++++=market,
, ^zz++++=EXTRAWORD
increased ^jj+atrb++xvbn+=increased
unemployment ^nn+nom+++=unemployment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ongoing ^jj+atrb++xvbg+=ongoing
uncertainties ^nns++++=uncertainties
regarding ^in++++=regarding
future ^jjb+atrb+++=future
employment ^nn+nom+++=employment
prospects ^nns++++=prospects
have ^vb+hv+aux++=have
adversely ^rb++splt++=adversely
affected ^vprf+++xvbnx+=affected
students ^nns++++=students
motivation ^nn+nom+++=motivation
and ^cc++++=and
capacity ^nn+nom+++=capacity
to ^to+ncmp+++=to
continue ^vbi++++=continue
their ^pp$+pp3+++=their
studies ^nns++++=studies.
. ^zz++++=EXTRAWORD
Public ^jj+atrb+++=Public
higher ^jjr+atrb+++=higher
education ^nn+nom+++=education
institutions ^nns+nom+++=institutions,
, ^zz++++=EXTRAWORD
in ^rb++++=in
particular ^rb"++++=particular,
, ^zz++++=EXTRAWORD
frequently ^rb++++=frequently
lack ^vb++++=lack
sufficient ^jj+atrb+++=sufficient
technological ^jj+atrb+++=technological
infrastructure ^nn+++??+=infrastructure
to ^in++++=to
effectively ^rb++++=effectively
support ^vb++++=support
faculty ^nn++++=faculty
in ^in++++=in
the ^ati++++=the
delivery ^nn+nom+++=delivery
of ^in++++=of
online ^nn+++??+=online
courses ^nns++++=courses.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
many ^ap++++=many
instructors ^nns++++=instructors
report ^nn++++=report
insufficient ^jj+atrb+++=insufficient
preparation ^nn+nom+++=preparation
for ^in++++=for
utilizing ^xvbg+++xvbg+=utilizing
technological ^jj+atrb+++=technological
resources ^nns++++=resources,
, ^zz++++=EXTRAWORD
digital ^jj+atrb+++=digital
platforms ^nns++++=platforms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
virtual ^jj+atrb+++=virtual
learning ^nn++++=learning
environments ^nns+nom+++=environments.
. ^zz++++=EXTRAWORD
