The ^ati++++=The
results ^nns++++=results
of ^in++++=of
this ^dt+dem+++=this
study ^nn++++=study
demonstrate ^nn+nom+++=demonstrate
that ^tht+vcmp+++=that
immersion ^nn++++=immersion
in ^in++++=in
5 ^zz++++=5%
% ^zz++++=EXTRAWORD
liquid ^jj+atrb+++=liquid
detergent ^nn++++=detergent
for ^in++++=for
60 ^cd++++=60
seconds ^nns++++=seconds
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
effective ^jj++++=effective
for ^in++++=for
the ^ati++++=the
surface ^nn++++=surface
decontamination ^nn+nom+++=decontamination
of ^in++++=of
Bostrychia ^np+++??+=Bostrychia
species ^nn++++=species,
, ^zz++++=EXTRAWORD
as ^ql++++=as
neither ^dt++neg++=neither
this ^dt+dem+++=this
treatment ^nn+nom+++=treatment
nor ^cc++neg++=nor
immersion ^nn++++=immersion
in ^in++++=in
1 ^zz++++=1%
% ^zz++++=EXTRAWORD
povidone ^nn+++??+=povidone
iodine ^nn+++??+=iodine
resulted ^vbd+++xvbn+=resulted
in ^in++++=in
the ^ati++++=the
elimination ^nn+nom+++=elimination
of ^in++++=of
contaminating ^jj+atrb+++=contaminating
organisms ^nns+nom+++=organisms.
. ^zz++++=EXTRAWORD
In ^in++++=In
contrast ^nn++++=contrast,
, ^zz++++=EXTRAWORD
immersion ^nn++++=immersion
in ^in++++=in
0.2 ^nn+++??+=0.2%
% ^zz++++=EXTRAWORD
sodium ^nn++++=sodium
hypochlorite ^nn++++=hypochlorite
was ^vbd+bedz+vrb++=was
effective ^jj+pred+++=effective,
, ^zz++++=EXTRAWORD
indicating ^vbg+vprv++xvbg+=indicating
that ^tht+vcmp+++=that
this ^dt+dem+++=this
concentration ^nn+nom+++=concentration
is ^vbz+bez+vrb++=is
suitable ^jj+pred+++=suitable
for ^in++++=for
the ^ati++++=the
surface ^nn++++=surface
decontamination ^nn+nom+++=decontamination
of ^in++++=of
macroalgae ^nn+++??+=macroalgae.
. ^zz++++=EXTRAWORD
Although ^cs+con+++=Although
5 ^zz++++=5%
% ^zz++++=EXTRAWORD
liquid ^jj+atrb+++=liquid
detergent ^nn++++=detergent
alone ^rb++++=alone
does ^vbz+doz+aux++=does
not ^xnot++not++=not
achieve ^vb++++=achieve
decontamination ^nn+nom+++=decontamination,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
may ^md+pos+++=may
facilitate ^nn+nom+++=facilitate
the ^ati++++=the
removal ^nn++++=removal
of ^in++++=of
lipid ^nn+++??+=lipid
layers ^nns++++=layers
from ^in++++=from
contaminating ^jj+atrb+++=contaminating
organisms ^nns+nom+++=organisms,
, ^zz++++=EXTRAWORD
thereby ^rb++++=thereby
enhancing ^vbg+++xvbg+=enhancing
the ^ati++++=the
efficacy ^nn+nom+++=efficacy
of ^in++++=of
sodium ^nn++++=sodium
hypochlorite ^nn++++=hypochlorite,
, ^zz++++=EXTRAWORD
as ^ql++++=as
previously ^rb+tm+++=previously
reported ^vpsv++by+xvbn+=reported
by ^in++++=by
holdt ^np++++=Holdt
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2014).
2014 ^cd++++=EXTRAWORD
). ^nn++++=EXTRAWORD
