The ^ati++++=The
emergence ^nn+nom+++=emergence
of ^in++++=of
the ^ati++++=the
novel ^nn++++=novel
human ^jj+atrb+++=human
coronavirus ^nns+++??+=coronavirus
has ^vbz+hvz+aux++=has
resulted ^vprf+++xvbnx+=resulted
in ^in++++=in
the ^ati++++=the
declaration ^nn+nom+++=declaration
of ^in++++=of
the ^ati++++=the
sixth ^od++++=sixth
Public ^nn++++=Public
Health ^nn++++=Health
Emergency ^nn++++=Emergency
of ^in++++=of
International ^jj+atrb+++=International
Concern ^nn++++=Concern
( ^zz++++=(PHEIC)
pheic ^jj++++=EXTRAWORD
) ^zz++++=EXTRAWORD
( ^zz++++=(PAHO
paho ^nn+++??+=EXTRAWORD
& ^zz++++=&
Who ^whp+rel+obj++=WHO,
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
To ^in++++=To
date ^nn++++=date,
, ^zz++++=EXTRAWORD
seven ^cd++++=seven
coronaviruses ^nns+++??+=coronaviruses
are ^vb+ber+aux++=are
known ^vpsv++agls+xvbnx+=known
to ^to+vcmp+++=to
infect ^vbi++++=infect
humans ^nns++++=humans,
, ^zz++++=EXTRAWORD
with ^in++++=with
three ^cd++++=three
Sars ^np+++??+=SARS-CoV,
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
Mers ^np+++??+=MERS-CoV,
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
current ^jj+atrb+++=current
Sars ^np+++??+=SARS-CoV-2
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
2 ^zz++++=EXTRAWORD
capable ^jj++++=capable
of ^in++++=of
causing ^xvbg+++xvbg+=causing
severe ^jj+atrb+++=severe
respiratory ^jj+atrb+++=respiratory
tract ^nn++++=tract
infections ^nns+nom+++=infections
( ^zz++++=(PAHO
paho ^nn+++??+=EXTRAWORD
& ^zz++++=&
Who ^whp+rel+obj++=WHO,
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
As ^in++++=As
of ^in"++++=of
November ^nr+nom+++=November
2 ^zz++++=2,
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020,
, ^zz++++=EXTRAWORD
Covid ^np+++??+=COVID-19,
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
caused ^xvbn+++xvbn+=caused
by ^in++++=by
Sars ^np+++??+=SARS-CoV-2,
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
2 ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
associated ^vpsv++agls+xvbnx+=associated
with ^in++++=with
over ^in++++=over
1.2 ^cd++++=1.2
million ^cd++++=million
deaths ^nns++++=deaths
globally ^rb++++=globally.
. ^zz++++=EXTRAWORD
In ^in++++=In
response ^nn++++=response,
, ^zz++++=EXTRAWORD
countries ^nns++++=countries
have ^vb+hv+aux++=have
implemented ^vprf+++xvbnx+=implemented
isolation ^nn+nom+++=isolation
and ^cc++++=and
social ^jj+atrb+++=social
distancing ^jj+atrb++xvbg+=distancing
measures ^nns++++=measures
to ^to++++=to
limit ^vbi++++=limit
transmission ^nn++++=transmission
and ^cc++++=and
control ^nn++++=control
the ^ati++++=the
spread ^nn+++xvbn+=spread
of ^in++++=of
the ^ati++++=the
virus ^nn++++=virus,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
research ^nn++++=research
into ^in++++=into
effective ^jj+atrb+++=effective
prevention ^nn+nom+++=prevention
and ^cc++++=and
treatment ^nn+nom+++=treatment
strategies ^nns+++??+=strategies
continues ^vbz++++=continues
( ^zz++++=(Faro
faro ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020;
; ^zz++++=EXTRAWORD
paho ^np++++=PAHO
& ^zz++++=&
who ^whp+rel+obj++=WHO,
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
