The ^ati++++=The
results ^nns++++=results
indicate ^nn+nom+++=indicate
that ^tht+vcmp+++=that
M ^zz++++=M.
. ^zz++++=EXTRAWORD
laevigata ^jj+atrb++??+=laevigata
exhibited ^jj+atrb++xvbn+=exhibited
superior ^jj+atrb+++=superior
growth ^nn++++=growth
performance ^nn+nom+++=performance
under ^in++++=under
conditions ^nns+nom+++=conditions
of ^in++++=of
25 ^cd++++=25%
% ^zz++++=EXTRAWORD
reduction ^nn+nom+++=reduction
in ^in++++=in
solar ^jj+atrb+++=solar
radiation ^nn+nom+++=radiation
flux ^nn++++=flux,
, ^zz++++=EXTRAWORD
rather ^rb+cnj+++=rather
than ^in++++=than
under ^in++++=under
full ^jj+atrb+++=full
sunlight ^nn++++=sunlight,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
contradicts ^vbz++++=contradicts
the ^ati++++=the
initial ^jj+atrb+++=initial
hypothesis ^nn++++=hypothesis.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
both ^abx++++=both
Mikania ^np+++??+=Mikania
species ^nns++++=species
demonstrated ^vbd+vprv++xvbn+=demonstrated
limited ^vwbn+++xvbn+=limited
growth ^nn++++=growth
capacity ^nn+nom+++=capacity
under ^in++++=under
shaded ^xvbn+++xvbn+=shaded
conditions ^nns+nom+++=conditions.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
under ^in++++=under
shading ^xvbg+++xvbg+=shading,
, ^zz++++=EXTRAWORD
both ^abx++++=both
species ^nns++++=species
allocated ^vwbn+++xvbn+=allocated
a ^at++++=a
greater ^jjr+atrb+++=greater
proportion ^nn+nom+++=proportion
of ^in++++=of
biomass ^nns+++??+=biomass
to ^to++++=to
shoot ^vbi++++=shoot
development ^nn+nom+++=development,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
may ^md+pos+++=may
be ^vb+be+aux++=be
associated ^vpsv++agls+xvbnx+=associated
with ^in++++=with
an ^at++++=an
adaptive ^jj+atrb+++=adaptive
strategy ^nn++++=strategy
to ^to++++=to
enhance ^nn+nom+++=enhance
vertical ^jj+atrb+++=vertical
growth ^nn++++=growth.
. ^zz++++=EXTRAWORD
Although ^cs+con+++=Although
lianas ^nns+++??+=lianas
are ^vb+ber+aux++=are
generally ^rb+down+splt++=generally
characterized ^vpsv++agls+xvbnx+=characterized
as ^ql++++=as
light ^nn++++=light-dependent
- ^zz++++=EXTRAWORD
dependent ^jj+atrb+++=EXTRAWORD
plants ^nns++++=plants,
, ^zz++++=EXTRAWORD
the ^ati++++=the
two ^cd++++=two
species ^nns++++=species
displayed ^vbd+++xvbn+=displayed
distinct ^jj+atrb+++=distinct
responses ^nns++++=responses
to ^in++++=to
identical ^jj+atrb+++=identical
irradiance ^nn+nom+++=irradiance
conditions ^nns+nom+++=conditions.
. ^zz++++=EXTRAWORD
Specifically ^rb+cnj+++=Specifically,
, ^zz++++=EXTRAWORD
M ^zz++++=M.
. ^zz++++=EXTRAWORD
laevigata ^vb+++??+=laevigata
achieved ^vbd+++xvbn+=achieved
optimal ^jj+atrb+++=optimal
growth ^nn++++=growth
under ^in++++=under
25 ^cd++++=25%
% ^zz++++=EXTRAWORD
irradiance ^nn+nom+++=irradiance
reduction ^nn+nom+++=reduction,
, ^zz++++=EXTRAWORD
whereas ^cs+sub+++=whereas
M ^zz++++=M.
. ^zz++++=EXTRAWORD
glomerata ^jj+atrb++??+=glomerata
exhibited ^jj+atrb++xvbn+=exhibited
better ^jjr+atrb+++=better
growth ^nn++++=growth
across ^in+pl+++=across
a ^at++++=a
broader ^jjr+atrb+++=broader
range ^nn++++=range,
, ^zz++++=EXTRAWORD
from ^in++++=from
0 ^zz++++=0%
% ^zz++++=EXTRAWORD
to ^to++++=to
50 ^cd++++=50%
% ^zz++++=EXTRAWORD
irradiance ^nn+nom+++=irradiance
reduction ^nn+nom+++=reduction.
. ^zz++++=EXTRAWORD
