The ^ati++++=The
species ^nn++++=species
is ^vbz+bez+vrb++=is
autoecious ^jj+pred+++=autoecious,
, ^zz++++=EXTRAWORD
characterized ^xvbn+++xvbn+=characterized
by ^in++++=by
a ^at++++=a
tomentose ^nn+++??+=tomentose
stem ^nn++++=stem
and ^cc++++=and
narrow ^jj++++=narrow,
, ^zz++++=EXTRAWORD
triangular ^jj++++=triangular-lanceolate
- ^zz++++=EXTRAWORD
lanceolate ^nn+nom+++=EXTRAWORD
leaves ^nns++++=leaves
with ^in++++=with
papillae ^nn++++=papillae
located ^vwbn+++xvbn+=located
at ^rb++++=at
the ^ati++++=the
distal ^jj+atrb+++=distal
extremities ^nns+nom+++=extremities
of ^in++++=of
the ^ati++++=the
laminal ^jj+atrb+++=laminal
cells ^nns++++=cells,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
sporophyte ^nn+++??+=sporophyte
bearing ^vwbg+++xvbg+=bearing
a ^at++++=a
long ^rb++++=long
seta ^nn+++??+=seta.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
rupicolous ^jj+pred+++=rupicolous,
, ^zz++++=EXTRAWORD
occurring ^vbg+++xvbg+=occurring
in ^in++++=in
the ^ati++++=the
Atlantic ^np++++=Atlantic
Forest ^nn++++=Forest
( ^zz++++=(montane
montane ^nn+++??+=EXTRAWORD
and ^cc++++=and
high ^jj+atrb+++=high
montane ^nn+++??+=montane
regions ^nns++++=regions)
) ^zz++++=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
Cerrado ^np+++??+=Cerrado,
, ^zz++++=EXTRAWORD
with ^in++++=with
previous ^jj+atrb+++=previous
records ^nns++++=records
from ^in++++=from
the ^ati++++=the
states ^nns++++=states
of ^in++++=of
Bahia ^np+++??+=Bahia
( ^zz++++=(BA),
ba ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Cear ^np+++??+=Cear
( ^zz++++=(CE),
ce ^&fw++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Rio ^np+++??+=Rio
Grande ^&fw++++=Grande
do ^vb+do+vrb++=do
Sul ^np+++??+=Sul
( ^zz++++=(RS),
rs ^nns++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
other ^ap++++=other
regions ^nns++++=regions
of ^in++++=of
the ^ati++++=the
americas ^nps++++=Americas.
. ^zz++++=EXTRAWORD
