The ^ati++++=The
chemical ^jj+atrb+++=chemical
properties ^nns++++=properties
of ^in++++=of
the ^ati++++=the
two ^cd++++=two
integrated ^xvbn+++xvbn+=integrated
samples ^nns++++=samples
( ^zz++++=(Table
table ^nn++++=EXTRAWORD
1 ^zz++++=1)
) ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
analyzed ^vpsv++agls+xvbnx+=analyzed
based ^vbd+++xvbn+=based
on ^in++++=on
the ^ati++++=the
criteria ^nns++++=criteria
established ^vwbn+++xvbn+=established
by ^in++++=by
the ^ati++++=the
Instituto ^np+++??+=Instituto
Agron ^np+++??+=Agron
mico ^nn+++??+=mico
de ^&fw++++=de
Campinas ^np+++??+=Campinas
( ^zz++++=(Raij
raij ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
1997 ^cd+date+++=1997)
) ^zz++++=EXTRAWORD
and ^cc++++=and
Embrapa ^np+++??+=Embrapa
( ^zz++++=(Sobral
sobral ^jj++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2015 ^cd++++=2015),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
into ^in++++=into
account ^nn++++=account
the ^ati++++=the
classification ^nn+nom+++=classification
of ^in++++=of
the ^ati++++=the
soil ^nn++++=soil
as ^ql++++=as
being ^jj+++xvbg+=being
under ^in++++=under
perennial ^jj+atrb+++=perennial
cultivation ^nn+nom+++=cultivation
due ^jj++++=due
to ^to+jcmp+++=to
the ^ati++++=the
presence ^nn+nom+++=presence
of ^in++++=of
urochloa ^np++++=Urochloa.
. ^zz++++=EXTRAWORD
