The ^ati++++=The
term ^nn++++=term
" ^zz++++="machinery"
machinery ^nn+nom+++=EXTRAWORD
" ^zz++++=EXTRAWORD
in ^in++++=in
this ^dt+dem+++=this
context ^nn++++=context
refers ^vbz++++=refers
to ^in++++=to
the ^ati++++=the
construction ^nn+nom+++=construction
of ^in++++=of
theoretical ^jj+atrb+++=theoretical
and ^cc+phrs+++=and
analytical ^jj+atrb+++=analytical
models ^nns++++=models
of ^in++++=of
explanation ^nn+nom+++=explanation,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
those ^dt+pdem+++=those
found ^vbd+vprv++xvbn+=found
in ^in++++=in
sociology ^nn++++=sociology
and ^cc++++=and
anthropology ^nn++++=anthropology.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
concept ^nn++++=concept
is ^vbz+bez+aux++=is
intended ^vpsv++agls+xvbnx+=intended
to ^to+vcmp+++=to
emphasize ^vbi++++=emphasize
that ^tht+vcmp+++=that
these ^dt+dem+++=these
models ^nns++++=models
function ^nn+nom+++=function
as ^cs+sub+++=as
structured ^jj+atrb++xvbn+=structured
tools ^nns++++=tools
or ^cc++++=or
mechanisms ^nns+nom+++=mechanisms
for ^in++++=for
organizing ^xvbg+++xvbg+=organizing
and ^cc++++=and
facilitating ^xvbg+++xvbg+=facilitating
analytical ^jj+atrb+++=analytical
thought ^nn+++xvbn+=thought.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
important ^jj+pred+++=important
to ^to+jcmp+++=to
recognize ^vbi+vprv+++=recognize
that ^tht+vcmp+++=that
these ^dt+dem+++=these
models ^nns++++=models
are ^vb+ber+vrb++=are
not ^xnot++not++=not
entities ^nns+nom+++=entities
in ^in++++=in
themselves ^ppls+pp3+++=themselves;
; ^zz++++=EXTRAWORD
rather ^rb+cnj+++=rather,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
serve ^vb++++=serve
as ^ql++++=as
instruments ^nns+nom+++=instruments
for ^in++++=for
conceptualizing ^xvbg+++xvbg+=conceptualizing
and ^cc++++=and
interpreting ^vbg+++xvbg+=interpreting
the ^ati++++=the
events ^nns++++=events
and ^cc++++=and
processes ^nns+nom+++=processes
under ^in++++=under
investigation ^nn+nom+++=investigation.
. ^zz++++=EXTRAWORD
