The ^ati++++=The
Sars ^np+++??+=SARS-CoV-2
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
2 ^zz++++=EXTRAWORD
virus ^nn++++=virus
has ^vbz+hvz+aux++=has
resulted ^vprf+++xvbnx+=resulted
in ^in++++=in
a ^at++++=a
major ^jj+atrb+++=major
global ^jj+atrb+++=global
health ^nn++++=health
crisis ^nn++++=crisis,
, ^zz++++=EXTRAWORD
leading ^jj+++xvbg+=leading
the ^ati++++=the
World ^nn++++=World
Health ^nn++++=Health
Organization ^nn+nom+++=Organization
( ^zz++++=(WHO)
who ^whp+who+++=EXTRAWORD
) ^zz++++=EXTRAWORD
to ^to++++=to
declare ^vbi+vpub+++=declare
a ^at++++=a
pandemic ^nn++++=pandemic
in ^in++++=in
March ^nn++++=March
2020 ^cd++++=2020
( ^zz++++=(Pan
pan ^vb++++=EXTRAWORD
American ^jj+atrb+++=American
Health ^nn++++=Health
Organization ^nn+nom+++=Organization
2020 ^cd++++=2020;
; ^zz++++=EXTRAWORD
Vibha ^np+++??+=Vibha
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Shortly ^rb+tm+++=Shortly
after ^in++++=after
this ^dt+dem+++=this
declaration ^nn+nom+++=declaration,
, ^zz++++=EXTRAWORD
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
the ^ati++++=the
largest ^jjt+atrb+++=largest
country ^nn++++=country
in ^in++++=in
Latin ^jj+atrb+++=Latin
America ^np++++=America,
, ^zz++++=EXTRAWORD
reported ^j+++xvbn+=reported
its ^pp$+it+++=its
first ^od++++=first
confirmed ^vbd+vpub++xvbn+=confirmed
case ^nn++++=case
and ^cc++++=and
first ^rb++++=first
death ^nn++++=death
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
Covid ^vb+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
( ^zz++++=(Federative
federative ^jj+atrb+++=EXTRAWORD
Republic ^nn++++=Republic
of ^in++++=of
Brazil ^np++++=Brazil
2020a ^cd++++=2020a).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
As ^in++++=As
of ^in"++++=of
30 ^cd++++=30
September ^nr+nom+++=September
2020 ^cd++++=2020,
, ^zz++++=EXTRAWORD
Brazil ^np++++=Brazil
ranked ^vbd+++xvbn+=ranked
as ^in++++=as
the ^ati++++=the
third ^od++++=third
most ^ql+emph+++=most
affected ^jj+atrb++xvbn+=affected
country ^nn++++=country
globally ^rb+cnj+++=globally,
, ^zz++++=EXTRAWORD
with ^in++++=with
4,780,317 ^cd++++=4,780,317
confirmed ^vbn+vpub++xvbn+=confirmed
cases ^nns++++=cases
and ^cc++++=and
143,010 ^cd++++=143,010
deaths ^nns++++=deaths
( ^zz++++=(worldometers.info,
worldometers.info ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
same ^ap++++=same
date ^nn++++=date,
, ^zz++++=EXTRAWORD
the ^ati++++=the
global ^jj+atrb+++=global
number ^nn++++=number
of ^in++++=of
reported ^vbn+vpub+tht0+xvbn+=reported
cases ^nns++++=cases
was ^vbd+bedz+vrb++=was
33,249,563 ^cd++++=33,249,563,
, ^zz++++=EXTRAWORD
with ^in++++=with
1,000,004 ^cd++++=1,000,004
deaths ^nns++++=deaths
( ^zz++++=(World
world ^nn++++=EXTRAWORD
Health ^nn++++=Health
Organization ^nn+nom+++=Organization
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Although ^cs+con+++=Although
several ^ap++++=several
countries ^nns++++=countries
where ^wrb+who+++=where
the ^ati++++=the
disease ^nn++++=disease
was ^vbd+bedz+aux++=was
initially ^rb+tm+splt++=initially
detected ^vpsv++agls+xvbnx+=detected
had ^vbd+hvd+aux++=had
reported ^vprf+++xvbnx+=reported
relative ^jj+atrb+++=relative
success ^nns+nom+++=success
in ^in++++=in
controlling ^xvbg+++xvbg+=controlling
transmission ^nn++++=transmission,
, ^zz++++=EXTRAWORD
reopening ^nn++++=reopening
their ^pp$+pp3+++=their
economies ^nns++++=economies,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
maintaining ^vbg+++xvbg+=maintaining
public ^jj+atrb+++=public
health ^nn++++=health
measures ^nns++++=measures
such ^abl++++=such
as ^ql++++=as
social ^jj+atrb+++=social
distancing ^nvbg+++xvbg+=distancing,
, ^zz++++=EXTRAWORD
brazil ^np++++=Brazil
had ^vb+hv+aux++=had
not ^xnot++not++=not
yet ^rb++++=yet
reached ^vprf+++xvbn+=reached
its ^pp$+it+++=its
epidemiological ^jj+atrb+++=epidemiological
peak ^nn++++=peak.
. ^zz++++=EXTRAWORD
