The ^ati++++=The
high ^jj+atrb+++=high
potassium ^nn++++=potassium
content ^nn++++=content
suggests ^vbz+vpub+++=suggests
the ^ati++++=the
presence ^nn+nom+++=presence
of ^in++++=of
primary ^jj+atrb+++=primary
minerals ^nns+nom+++=minerals
and ^cc++++=and
limited ^vwbn+++xvbn+=limited
weathering ^jj+++xvbg+=weathering,
, ^zz++++=EXTRAWORD
a ^at++++=a
characteristic ^nn++++=characteristic
commonly ^rb++++=commonly
observed ^vbd+vprv++xvbn+=observed
in ^in++++=in
soils ^nns++++=soils
from ^in++++=from
arid ^jj+atrb+++=arid
regions ^nns++++=regions
( ^zz++++=(Sobral
sobral ^jj++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2015 ^cd++++=2015).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Among ^in++++=Among
the ^ati++++=the
micronutrients ^nns+++??+=micronutrients,
, ^zz++++=EXTRAWORD
zinc ^nn++++=zinc
is ^vbz+bez+aux++=is
notably ^rb++splt++=notably
absorbed ^vpsv++by+xvbnx+=absorbed
by ^in++++=by
arbuscular ^nn+++??+=arbuscular
mycorrhizal ^jj+atrb+++=mycorrhizal
fungi ^nns++++=fungi
( ^zz++++=(De
de ^&fw++++=EXTRAWORD
Novais ^np+++??+=Novais
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2017 ^cd++++=2017),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
may ^md+pos+++=may
explain ^vb+vpub+++=explain
the ^ati++++=the
observed ^jj+atrb++xvbn+=observed
reduction ^nn+nom+++=reduction
in ^in++++=in
its ^pp$+it+++=its
concentration ^nn+nom+++=concentration
between ^in++++=between
samples ^nns++++=samples.
. ^zz++++=EXTRAWORD
Manganese ^np+nom++??+=Manganese
levels ^nns++++=levels
were ^vbd+bed+aux++=were
classified ^vpsv++agls+xvbnx+=classified
as ^ql++++=as
high ^jj++++=high
( ^zz++++=(Sobral
sobral ^jj++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2015 ^cd++++=2015),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
decrease ^nn++++=decrease
was ^vbd+bedz+aux++=was
recorded ^vpsv++agls+xvbnx+=recorded
during ^in++++=during
the ^ati++++=the
dry ^jj+atrb+++=dry
season ^nn++++=season
( ^zz++++=(July),
july ^nr++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
consistent ^jj++++=consistent
with ^in++++=with
findings ^nns++++=findings
reported ^vwbn+vpub++xvbn+=reported
by ^in++++=by
Bezerra ^np+++??+=Bezerra
( ^zz++++=(2017).
2017 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Aluminum ^np+++??+=Aluminum
concentrations ^nns+nom+++=concentrations
also ^rb++++=also
declined ^vbd+++xvbn+=declined
in ^in++++=in
the ^ati++++=the
dry ^jj+atrb+++=dry
season ^nn++++=season,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
they ^pp3a+pp3+++=they
remained ^vbd+++xvbnx+=remained
below ^rb++++=below
thresholds ^vbz+++??+=thresholds
known ^vbd+vprv++xvbn+=known
to ^to+vcmp+++=to
affect ^vbi++++=affect
sporulation ^nn+nom+++=sporulation.
. ^zz++++=EXTRAWORD
Cardoso ^np+++??+=Cardoso
and ^cc++++=and
Kuyper ^np+++??+=Kuyper
( ^zz++++=(2006)
2006 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
documented ^vbd+++xvbn+=documented
increased ^jj+atrb++xvbn+=increased
uptake ^nn++++=uptake
of ^in++++=of
these ^dt+dem+++=these
elements ^nns+nom+++=elements
by ^in++++=by
plant ^nn++++=plant-associated
- ^zz++++=EXTRAWORD
associated ^vbd+++xvbn+=EXTRAWORD
arbuscular ^nn+++??+=arbuscular
mycorrhizal ^jj+atrb+++=mycorrhizal
fungi ^nns++++=fungi,
, ^zz++++=EXTRAWORD
resulting ^vbg+++xvbg+=resulting
in ^in++++=in
reduced ^jj+atrb++xvbn+=reduced
soil ^nn++++=soil
concentrations ^nns+nom+++=concentrations
and ^cc++++=and
a ^at++++=a
potential ^nn++++=potential
decrease ^vb++++=decrease
in ^in++++=in
soil ^nn++++=soil
toxicity ^nn+nom+++=toxicity
for ^in++++=for
plants ^nns++++=plants.
. ^zz++++=EXTRAWORD
Overall ^jjb++++=Overall,
, ^zz++++=EXTRAWORD
the ^ati++++=the
results ^nns++++=results
from ^in++++=from
the ^ati++++=the
integrated ^jj+atrb++xvbn+=integrated
soil ^nn++++=soil
samples ^nns++++=samples
in ^in++++=in
the ^ati++++=the
experimental ^jj+atrb+++=experimental
unit ^nn++++=unit
support ^nn++++=support
the ^ati++++=the
continuous ^jj+atrb+++=continuous
presence ^nn+nom+++=presence
of ^in++++=of
arbuscular ^nn++++=arbuscular
mycorrhizal ^jj+atrb+++=mycorrhizal
fungi ^nns++++=fungi
throughout ^in++++=throughout
the ^ati++++=the
study ^nn++++=study
period ^nn++++=period.
. ^zz++++=EXTRAWORD
