The ^ati++++=The
data ^nns++++=data
indicate ^nn+nom+++=indicate
that ^tht+vcmp+++=that
the ^ati++++=the
predominance ^nn+nom+++=predominance
of ^in++++=of
English ^jj++++=English-language
- ^zz++++=EXTRAWORD
language ^nn+nom+++=EXTRAWORD
publications ^nns+nom+++=publications
is ^vbz+bez+vrb++=is
specific ^jj+pred+++=specific
to ^in++++=to
the ^ati++++=the
Web ^nn++++=Web
of ^in++++=of
Science ^nn+nom+++=Science
( ^zz++++=(WoS)
wos ^nns+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
database ^nn+++??+=database.
. ^zz++++=EXTRAWORD
Within ^in++++=Within
Wos ^np+++??+=WoS,
, ^zz++++=EXTRAWORD
Portuguese ^nn+nom+++=Portuguese
is ^vbz+bez+vrb++=is
the ^ati++++=the
second ^od++++=second
most ^ql+emph+++=most
frequently ^rb++++=frequently
used ^vbd+++xvbn+=used
publication ^nn+nom+++=publication
language ^nn+nom+++=language,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
Spanish ^jj++++=Spanish,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
less ^rbr++++=less
prevalent ^jj++++=prevalent,
, ^zz++++=EXTRAWORD
still ^rb++++=still
constitutes ^vbz++++=constitutes
a ^at++++=a
significant ^jj+atrb+++=significant
proportion ^nn+nom+++=proportion.
. ^zz++++=EXTRAWORD
In ^in++++=In
contrast ^nn++++=contrast,
, ^zz++++=EXTRAWORD
the ^ati++++=the
distribution ^nn+nom+++=distribution
of ^in++++=of
publication ^nn+nom+++=publication
languages ^nns+nom+++=languages
in ^in++++=in
Scielo ^np+++??+=SciELO
Ci ^np+++??+=CI
differs ^nns+nom+++=differs
substantially ^rb+cnj+++=substantially,
, ^zz++++=EXTRAWORD
with ^in++++=with
Spanish ^jj++++=Spanish
accounting ^jj+++xvbg+=accounting
for ^in++++=for
approximately ^rb+down+++=approximately
40 ^cd++++=40%
% ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
papers ^nns++++=papers
and ^cc++++=and
Portuguese ^nn+nom+++=Portuguese
being ^vwbg+beg++xvbg+=being
more ^rbr++++=more
prominent ^jj++++=prominent
than ^in++++=than
English ^nn++++=English.
. ^zz++++=EXTRAWORD
Science ^nn+nom+++=Science
is ^vbz+bez+vrb++=is
inherently ^rb++++=inherently
a ^at++++=a
global ^jj+atrb+++=global
enterprise ^nn++++=enterprise,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
scientific ^jj+atrb+++=scientific
knowledge ^nn++++=knowledge
is ^vbz+bez+aux++=is
intended ^vpsv++agls+xvbnx+=intended
to ^to+vcmp+++=to
have ^vbi++vrb++=have
worldwide ^jj+atrb++??+=worldwide
relevance ^nn+nom+++=relevance
and ^cc++++=and
accessibility ^nn+nom+++=accessibility.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
global ^jj+atrb+++=global
orientation ^nn+nom+++=orientation
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
described ^vpsv++agls+xvbnx+=described
as ^ql++++=as
the ^ati++++=the
" ^zz++++="Fourth
fourth ^od++++=EXTRAWORD
Age ^nn++++=Age
of ^in++++=of
Research ^nn++++=Research,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
characterized ^vpsv++by+xvbn+=characterized
by ^in++++=by
a ^at++++=a
shift ^nn++++=shift
from ^in++++=from
individual ^nn+nom+++=individual,
, ^zz++++=EXTRAWORD
institutional ^jj++++=institutional,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
national ^jj+atrb+++=national
research ^nn++++=research
efforts ^nns++++=efforts
to ^in+ncmp+++=to
international ^jj+atrb+++=international
collaboration ^nn+nom+++=collaboration.
. ^zz++++=EXTRAWORD
International ^jj+atrb+++=International
collaboration ^nn+nom+++=collaboration
facilitates ^nns+nom+++=facilitates
the ^ati++++=the
resolution ^nn+nom+++=resolution
of ^in++++=of
global ^nn++++=global
challenges ^vbz++++=challenges
and ^cc+phrs+++=and
provides ^vbz+vsua+++=provides
access ^nn++++=access
to ^to++++=to
advanced ^vbi+vsua++xvbn+=advanced
infrastructure ^nn+++??+=infrastructure
and ^cc++++=and
funding ^jj+atrb++xvbg+=funding
opportunities ^nns+nom+++=opportunities.
. ^zz++++=EXTRAWORD
Furthermore ^rb+cnj+++=Furthermore,
, ^zz++++=EXTRAWORD
such ^abl++++=such
collaboration ^nn+nom+++=collaboration
is ^vbz+bez+aux++=is
associated ^vpsv++agls+xvbnx+=associated
with ^in++++=with
increased ^jj+atrb++xvbn+=increased
research ^nn++++=research
impact ^nn++++=impact,
, ^zz++++=EXTRAWORD
as ^in++++=as
measured ^nn++++=measured
by ^in++++=by
citation ^nn+nom+++=citation
metrics ^nns++++=metrics.
. ^zz++++=EXTRAWORD
Researcher ^nn+nom+++=Researcher
mobility ^nn+nom+++=mobility,
, ^zz++++=EXTRAWORD
as ^in++++=as
evidenced ^nn++++=evidenced
by ^in++++=by
bibliometric ^jj+atrb+++=bibliometric
analyses ^nns++++=analyses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
structure ^nn++++=structure
of ^in++++=of
international ^jj+atrb+++=international
collaboration ^nn+nom+++=collaboration
networks ^nns++++=networks
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
focus ^nn++++=focus
of ^in++++=of
several ^ap++++=several
studies ^nns++++=studies,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
also ^rb++++=also
highlight ^nn++++=highlight
the ^ati++++=the
role ^nn++++=role
of ^in++++=of
research ^nn++++=research
funding ^vwbg+++xvbg+=funding
in ^in++++=in
supporting ^xvbg+++xvbg+=supporting
these ^dt+dem+++=these
networks ^nns++++=networks.
. ^zz++++=EXTRAWORD
Research ^nn++++=Research
conducted ^vbd+++xvbn+=conducted
in ^in++++=in
one ^cd1++++=one
country ^nn++++=country
or ^cc++++=or
region ^nn++++=region
can ^md+pos+++=can
be ^vb+be+vrb++=be
highly ^rb+amp+++=highly
relevant ^jj+pred+++=relevant
to ^in++++=to
other ^ap++++=other
geographical ^jj+atrb+++=geographical
areas ^nns++++=areas,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
in ^in++++=in
fields ^nns++++=fields
such ^abl++++=such
as ^ql++++=as
Public ^jj+atrb+++=Public
and ^cc+phrs+++=and
Collective ^jj+atrb+++=Collective
Health ^nn++++=Health.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
English ^jj++++=English
serves ^vbz++++=serves
as ^in++++=as
the ^ati++++=the
lingua ^nn+++??+=lingua
franca ^np++++=franca
of ^in++++=of
science ^nn+nom+++=science
and ^cc++++=and
enables ^vbz++++=enables
communication ^nn+nom+++=communication
with ^in++++=with
an ^at++++=an
international ^jj+atrb+++=international
audience ^nn+nom+++=audience,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
remains ^vbz++++=remains
important ^jj++++=important
to ^to+jcmp+++=to
conduct ^vbi++++=conduct
and ^cc++++=and
disseminate ^nn+nom+++=disseminate
research ^nn++++=research
in ^in++++=in
national ^jj+atrb+++=national
languages ^nns+nom+++=languages
to ^to++++=to
ensure ^vbi+vprv+++=ensure
its ^pp$+it+++=its
accessibility ^nn+nom+++=accessibility
and ^cc++++=and
impact ^nn++++=impact
within ^in++++=within
local ^jj+atrb+++=local
communities ^nns+nom+++=communities.
. ^zz++++=EXTRAWORD
