The ^ati++++=The
present ^jj+atrb+++=present
species ^nns++++=species
resembles ^vbz++++=resembles
S ^zz++++=S.
. ^zz++++=EXTRAWORD
dubia ^nn+++??+=dubia
( ^zz++++=(Grunow)
grunow ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
Morales ^np+++??+=Morales
& ^zz++++=&
Manoylov ^np+++??+=Manoylov;
; ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
authors ^nns++++=authors,
, ^zz++++=EXTRAWORD
S ^zz++++=S.
. ^zz++++=EXTRAWORD
subcapitata ^nn+++??+=subcapitata
( ^zz++++=(Frenguelli)
frenguelli ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
E.a ^np+++??+=E.A.
. ^zz++++=EXTRAWORD
Morales ^np+++??+=Morales
possesses ^nns+nom+++=possesses
less ^rbr++++=less
lanceolate ^nn+nom+++=lanceolate
and ^cc++++=and
less ^rbr++++=less
silicified ^jj+atrb++xvbn+=silicified
valves ^nns++++=valves
than ^in++++=than
S ^zz++++=S.
. ^zz++++=EXTRAWORD
dubia ^nn+++??+=dubia.
. ^zz++++=EXTRAWORD
S ^zz++++=S.
. ^zz++++=EXTRAWORD
subcapitata ^nn+++??+=subcapitata
was ^vbd+bedz+aux++=was
observed ^vpsv++agls+xvbnx+=observed
in ^in++++=in
98 ^cd++++=98%
% ^zz++++=EXTRAWORD
of ^in++++=of
all ^abn++++=all
core ^nn++++=core
samples ^nns++++=samples,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
maximum ^nn++++=maximum
relative ^jj+atrb+++=relative
abundance ^nn+nom+++=abundance
of ^in++++=of
15 ^cd++++=15%.
% ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
species ^nn++++=species
was ^vbd+bedz+aux++=was
identified ^vpsv++agls+xvbnx+=identified
in ^in++++=in
all ^abn++++=all
subsamples ^nns+++??+=subsamples
from ^in++++=from
the ^ati++++=the
Late ^jj+atrb+++=Late
Holocene ^np+++??+=Holocene
( ^zz++++=(
4,000 ^cd++++=4,000
cal ^nn++++=cal.
. ^zz++++=EXTRAWORD
yr ^nn+++??+=yr
Bp ^np+++??+=BP)
) ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
core ^nn++++=core
top ^jjb++++=top
( ^zz++++=(
300 ^cd++++=300
cal ^nn++++=cal.
. ^zz++++=EXTRAWORD
yr ^nn+++??+=yr
Bp ^np+++??+=BP).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Although ^cs+con+++=Although
S ^zz++++=S.
. ^zz++++=EXTRAWORD
subcapitata ^nn+++??+=subcapitata
has ^vbz+hvz+aux++=has
previously ^rb+tm+splt++=previously
been ^vprf+ben+aux+xvbnx+=been
reported ^vpsv++agls+xvbnx+=reported
in ^in++++=in
the ^ati++++=the
Brazilian ^jj+atrb+++=Brazilian
Amazon ^np+++??+=Amazon,
, ^zz++++=EXTRAWORD
specifically ^rb++++=specifically
in ^in++++=in
the ^ati++++=the
Negro ^nn++++=Negro
River ^nn++++=River
( ^zz++++=(Wetzel
wetzel ^nn+++??+=EXTRAWORD
2011 ^cd++++=2011),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
present ^jj+atrb+++=present
study ^nn++++=study
constitutes ^vbz++++=constitutes
the ^ati++++=the
first ^od++++=first
published ^vbd+++xvbn+=published
record ^nn++++=record
of ^in++++=of
this ^dt+dem+++=this
species ^nn++++=species
for ^in++++=for
the ^ati++++=the
broader ^jjr+atrb+++=broader
brazilian ^jj+atrb+++=Brazilian
amazon ^np++++=Amazon
region ^nn++++=region.
. ^zz++++=EXTRAWORD
