The ^ati++++=The
non ^&fw++++=non-linearity
- ^zz++++=EXTRAWORD
linearity ^nn+nom+++=EXTRAWORD
observed ^vbd+++xvbn+=observed
in ^in++++=in
the ^ati++++=the
relationship ^nn+nom+++=relationship
with ^in++++=with
the ^ati++++=the
representativeness ^nns+nom+++=representativeness
of ^in++++=of
the ^ati++++=the
Scielo ^np+++??+=SciELO
Ci ^np+++??+=CI
domain ^nn++++=domain
appears ^vbz+seem+++=appears
to ^to+vcmp+++=to
be ^vbi++vrb++=be
partially ^rb+down+++=partially
attributable ^jj+pred+++=attributable
to ^in++++=to
the ^ati++++=the
countries ^nns++++=countries
included ^vbd+++xvbn+=included
in ^in++++=in
this ^dt+dem+++=this
domain ^nn++++=domain
( ^zz++++=(Fig.
fig ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
2 ^zz++++=2-B),
- ^zz++++=EXTRAWORD
b ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
specifically ^rb++++=specifically
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Usa ^np++++=USA,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Spain ^np++++=Spain.
. ^zz++++=EXTRAWORD
Brazil ^np++++=Brazil
contributes ^vbz++++=contributes
the ^ati++++=the
largest ^jjt+atrb+++=largest
number ^nn++++=number
of ^in++++=of
journals ^nns+nom+++=journals
and ^cc++++=and
exerts ^vbz++++=exerts
a ^at++++=a
relatively ^rb++++=relatively
significant ^jj+atrb+++=significant
influence ^nn+nom+++=influence
on ^in++++=on
Scielo ^np+++??+=SciELO
Ci ^np+++??+=CI,
, ^zz++++=EXTRAWORD
despite ^in++++=despite
not ^xnot++not++=not
publishing ^vbg+++xvbg+=publishing
a ^at++++=a
proportionate ^jj+atrb+++=proportionate
percentage ^nn+nom+++=percentage
of ^in++++=of
its ^pp$+it+++=its
output ^nn++++=output
in ^in++++=in
its ^pp$+it+++=its
own ^ap++++=own
language ^nn+nom+++=language,
, ^zz++++=EXTRAWORD
unlike ^in++++=unlike
countries ^nns++++=countries
such ^abl++++=such
as ^ql++++=as
Colombia ^np+++??+=Colombia,
, ^zz++++=EXTRAWORD
Cuba ^np++++=Cuba,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Peru ^np++++=Peru.
. ^zz++++=EXTRAWORD
As ^cs+sub+++=As
previously ^rb+tm+++=previously
noted ^jj+++xvbn+=noted,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
domain ^nn++++=domain
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
significant ^jj++++=significant
for ^in++++=for
the ^ati++++=the
Usa ^np++++=USA.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
case ^nn++++=case
of ^in++++=of
Spain ^np++++=Spain,
, ^zz++++=EXTRAWORD
the ^ati++++=the
limited ^jj+atrb++xvbn+=limited
representation ^nn+nom+++=representation
is ^vbz+bez+vrb++=is
primarily ^rb+down+++=primarily
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
factors ^vb++++=factors
related ^vbd+++xvbn+=related
to ^in++++=to
research ^nn++++=research
production ^nn+nom+++=production
rather ^rb++++=rather
than ^in++++=than
research ^nn++++=research
impact ^nn++++=impact.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
important ^jj+pred+++=important
to ^to+jcmp+++=to
note ^vbi+vprv+++=note
that ^tht+vcmp+++=that
Scielo ^np+++??+=SciELO
Ci ^np+++??+=CI
is ^vbz+bez+aux++=is
a ^at++++=a
widely ^rb++++=widely
recognized ^vbd+vprv++xvbn+=recognized
database ^nn+++??+=database
suitable ^jj++++=suitable
for ^in++++=for
analyzing ^xvbg+++xvbg+=analyzing
the ^ati++++=the
research ^nn++++=research
impact ^nn++++=impact
of ^in++++=of
Latin ^jj++++=Latin
American ^jj++++=American
and ^cc++++=and
Caribbean ^np+nom++??+=Caribbean
( ^zz++++=(LAC)
lac ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
countries ^nns++++=countries
in ^in++++=in
the ^ati++++=the
field ^nn++++=field
of ^in++++=of
Public ^nn++++=Public
and ^cc++++=and
Collective ^jj+atrb+++=Collective
Health ^nn++++=Health.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
all ^abn++++=all
Lac ^np+++??+=LAC
countries ^nns++++=countries
demonstrate ^nn+nom+++=demonstrate
some ^dti++++=some
degree ^nn++++=degree
of ^in++++=of
impact ^nn++++=impact
within ^in++++=within
the ^ati++++=the
broader ^jjr+atrb+++=broader
context ^nn++++=context
of ^in++++=of
the ^ati++++=the
web ^nn++++=Web
of ^in++++=of
science ^nn+nom+++=Science
( ^zz++++=(WoS)
wos ^nns++++=EXTRAWORD
) ^zz++++=EXTRAWORD
platform ^nn++++=platform.
. ^zz++++=EXTRAWORD
