The ^ati++++=The
decoction ^nn+nom+++=decoction
and ^cc++++=and
extract ^nn++++=extract
of ^in++++=of
L ^zz++++=L.
. ^zz++++=EXTRAWORD
ferrea ^nn+++??+=ferrea
demonstrate ^nn+nom+++=demonstrate
antimicrobial ^jj+atrb+++=antimicrobial
activity ^nn+nom+++=activity
against ^in++++=against
both ^abx++++=both
Gram ^np+++??+=Gram-positive
- ^zz++++=EXTRAWORD
positive ^jj++++=EXTRAWORD
and ^cc++++=and
Gram ^np+++??+=Gram-negative
- ^zz++++=EXTRAWORD
negative ^jj+atrb+++=EXTRAWORD
bacterial ^jj+atrb+++=bacterial
strains ^nns++++=strains,
, ^zz++++=EXTRAWORD
indicating ^vbg+vprv++xvbg+=indicating
their ^pp$+pp3+++=their
potential ^jj++++=potential
as ^ql++++=as
effective ^jj+atrb+++=effective
alternatives ^nns++++=alternatives
to ^in++++=to
conventional ^jj+atrb+++=conventional
disinfectants ^nns+nom+++=disinfectants.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
these ^dt+dem+++=these
preparations ^nns+nom+++=preparations
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
shown ^vpsv++agls+xvbnx+=shown
to ^to+vcmp+++=to
reduce ^vbi++++=reduce
bacterial ^jj+atrb+++=bacterial
load ^nn++++=load
on ^in++++=on
tested ^xvbn+++xvbn+=tested
surfaces ^nns++++=surfaces
and ^cc++++=and
exhibit ^vb++++=exhibit
high ^jj+atrb+++=high
levels ^nns++++=levels
of ^in++++=of
user ^nn++++=user
acceptability ^nn+nom+++=acceptability.
. ^zz++++=EXTRAWORD
