The ^ati++++=The
phrase ^nn++++=phrase
that ^tht+rel+subj++=that
serves ^vbz++++=serves
as ^in++++=as
the ^ati++++=the
book ^nn++++=book
s ^zz++++=s
title ^nn++++=title
appears ^vbz+seem+++=appears
to ^to+vcmp+++=to
reference ^nn+nom+++=reference
Foucault ^np+++??+=Foucault
s ^zz++++=s
Discipline ^nn++++=Discipline
and ^cc++++=and
Punish ^vb++++=Punish
( ^zz++++=(2014),
2014 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+aux++=is
cited ^vpsv++agls+xvbnx+=cited
once ^rb+tm+++=once
in ^in++++=in
the ^ati++++=the
following ^jj+++xvbg+=following
passage ^npl+nom+++=passage:
: ^zz++++=EXTRAWORD
some ^dti++++=some
theoreticians ^nns++++=theoreticians,
, ^zz++++=EXTRAWORD
like ^in++++=like
Michael ^np++++=Michael
Foucault ^np+++??+=Foucault,
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
identified ^vprf+++xvbnx+=identified
great ^np++++=great
similarities ^nns+nom+++=similarities
between ^in++++=between
schooling ^nn+nom+++=schooling
spaces ^nns++++=spaces
and ^cc++++=and
prison ^nn++++=prison
spaces ^nns++++=spaces,
, ^zz++++=EXTRAWORD
madhouses ^nns+++??+=madhouses
and ^cc++++=and
hospitals ^nns+nom+++=hospitals,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
structures ^nns++++=structures
and ^cc++++=and
functioning ^nvbg+++xvbg+=functioning
are ^vb+ber+aux++=are
marked ^vpsv++by+xvbnx+=marked
by ^in++++=by
forms ^nns++++=forms
of ^in++++=of
control ^nn++++=control
and ^cc++++=and
punishment ^nn+nom+++=punishment
( ^zz++++=(Barros,
barros ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2018 ^cd++++=2018,
, ^zz++++=EXTRAWORD
p ^zz++++=p.
. ^zz++++=EXTRAWORD
29 ^cd++++=29).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
